team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,15,right,0,0,locomotive,0
kosmicznispawacze,15,right,1,0,locomotive,0
kosmicznispawacze,15,right,2,0,locomotive,0
kosmicznispawacze,15,right,3,0,locomotive,0
kosmicznispawacze,15,right,4,0,locomotive,0
kosmicznispawacze,15,right,5,1,0,0
kosmicznispawacze,15,right,6,1,0,0
kosmicznispawacze,15,right,7,1,0,0
kosmicznispawacze,15,right,8,1,0,0
kosmicznispawacze,15,right,9,1,0,0
kosmicznispawacze,15,right,10,1,0,0
kosmicznispawacze,15,right,11,1,0,0
kosmicznispawacze,15,right,12,1,0,0
kosmicznispawacze,15,right,13,1,0,0
kosmicznispawacze,15,right,14,1,0,0
kosmicznispawacze,15,right,15,1,0,0
kosmicznispawacze,15,right,16,1,0,0
kosmicznispawacze,15,right,17,1,0,0
kosmicznispawacze,15,right,18,1,0,0
kosmicznispawacze,15,right,19,1,0,0
kosmicznispawacze,15,right,20,1,0,0
kosmicznispawacze,15,right,21,1,0,0
kosmicznispawacze,15,right,22,1,0,0
kosmicznispawacze,15,right,23,1,0,0
kosmicznispawacze,15,right,24,1,0,0
kosmicznispawacze,15,right,25,1,0,0
kosmicznispawacze,15,right,26,1,0,0
kosmicznispawacze,15,right,27,2,0,0
kosmicznispawacze,15,right,28,2,0,0
kosmicznispawacze,15,right,29,2,0,0
kosmicznispawacze,15,right,30,2,0,0
kosmicznispawacze,15,right,31,2,0,0
kosmicznispawacze,15,right,32,2,0,0
kosmicznispawacze,15,right,33,2,0,0
kosmicznispawacze,15,right,34,2,0,0
kosmicznispawacze,15,right,35,2,0,0
kosmicznispawacze,15,right,36,2,0,0
kosmicznispawacze,15,right,37,2,0,0
kosmicznispawacze,15,right,38,2,0,0
kosmicznispawacze,15,right,39,2,0,0
kosmicznispawacze,15,right,40,2,0,0
kosmicznispawacze,15,right,41,2,0,0
kosmicznispawacze,15,right,42,2,0,0
kosmicznispawacze,15,right,43,2,0,0
kosmicznispawacze,15,right,44,2,0,0
kosmicznispawacze,15,right,45,2,0,0
kosmicznispawacze,15,right,46,3,0,0
kosmicznispawacze,15,right,47,3,0,0
kosmicznispawacze,15,right,48,3,0,0
kosmicznispawacze,15,right,49,3,0,0
kosmicznispawacze,15,right,50,3,0,0
kosmicznispawacze,15,right,51,3,0,0
kosmicznispawacze,15,right,52,3,0,0
kosmicznispawacze,15,right,53,3,0,0
kosmicznispawacze,15,right,54,3,0,0
kosmicznispawacze,15,right,55,3,0,0
kosmicznispawacze,15,right,56,3,0,0
kosmicznispawacze,15,right,57,3,0,0
kosmicznispawacze,15,right,58,3,0,0
kosmicznispawacze,15,right,59,3,0,0
kosmicznispawacze,15,right,60,3,0,0
kosmicznispawacze,15,right,61,3,0,0
kosmicznispawacze,15,right,62,3,0,0
kosmicznispawacze,15,right,63,3,0,0
kosmicznispawacze,15,right,64,3,0,0
kosmicznispawacze,15,right,65,3,0,0
kosmicznispawacze,15,right,66,4,0,0
kosmicznispawacze,15,right,67,4,0,0
kosmicznispawacze,15,right,68,4,0,0
kosmicznispawacze,15,right,69,4,0,0
kosmicznispawacze,15,right,70,4,0,0
kosmicznispawacze,15,right,71,4,0,0
kosmicznispawacze,15,right,72,4,0,0
kosmicznispawacze,15,right,73,4,0,0
kosmicznispawacze,15,right,74,4,0,0
kosmicznispawacze,15,right,75,4,0,0
kosmicznispawacze,15,right,76,4,0,0
kosmicznispawacze,15,right,77,4,0,0
kosmicznispawacze,15,right,78,4,0,0
kosmicznispawacze,15,right,79,4,0,0
kosmicznispawacze,15,right,80,4,0,0
kosmicznispawacze,15,right,81,4,0,0
kosmicznispawacze,15,right,82,4,0,0
kosmicznispawacze,15,right,83,4,0,0
kosmicznispawacze,15,right,84,4,0,0
kosmicznispawacze,15,right,85,4,0,0
kosmicznispawacze,15,right,86,5,0,0
kosmicznispawacze,15,right,87,5,0,0
kosmicznispawacze,15,right,88,5,0,0
kosmicznispawacze,15,right,89,5,0,0
kosmicznispawacze,15,right,90,5,0,0
kosmicznispawacze,15,right,91,5,0,0
kosmicznispawacze,15,right,92,5,0,0
kosmicznispawacze,15,right,93,5,0,0
kosmicznispawacze,15,right,94,5,0,0
kosmicznispawacze,15,right,95,5,0,0
kosmicznispawacze,15,right,96,5,0,0
kosmicznispawacze,15,right,97,5,0,0
kosmicznispawacze,15,right,98,5,0,0
kosmicznispawacze,15,right,99,5,0,0
kosmicznispawacze,15,right,100,5,0,0
kosmicznispawacze,15,right,101,5,0,0
kosmicznispawacze,15,right,102,5,0,0
kosmicznispawacze,15,right,103,5,0,0
kosmicznispawacze,15,right,104,5,0,0
kosmicznispawacze,15,right,105,6,0,0
kosmicznispawacze,15,right,106,6,0,0
kosmicznispawacze,15,right,107,6,0,0
kosmicznispawacze,15,right,108,6,0,0
kosmicznispawacze,15,right,109,6,0,0
kosmicznispawacze,15,right,110,6,0,0
kosmicznispawacze,15,right,111,6,0,0
kosmicznispawacze,15,right,112,6,0,0
kosmicznispawacze,15,right,113,6,0,0
kosmicznispawacze,15,right,114,6,0,0
kosmicznispawacze,15,right,115,6,0,0
kosmicznispawacze,15,right,116,6,0,0
