team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,40,left,0,0,locomotive,0
kosmicznispawacze,40,left,1,0,locomotive,0
kosmicznispawacze,40,left,2,0,locomotive,0
kosmicznispawacze,40,left,3,0,locomotive,0
kosmicznispawacze,40,left,4,0,locomotive,0
kosmicznispawacze,40,left,5,0,locomotive,0
kosmicznispawacze,40,left,6,0,locomotive,0
kosmicznispawacze,40,left,7,1,0,0
kosmicznispawacze,40,left,8,1,0,0
kosmicznispawacze,40,left,9,2,0,0
kosmicznispawacze,40,left,10,2,0,0
kosmicznispawacze,40,left,11,2,0,0
kosmicznispawacze,40,left,12,2,0,0
kosmicznispawacze,40,left,13,2,0,0
kosmicznispawacze,40,left,14,2,0,0
kosmicznispawacze,40,left,15,2,0,0
kosmicznispawacze,40,left,16,2,0,0
kosmicznispawacze,40,left,17,2,0,0
kosmicznispawacze,40,left,18,2,0,0
kosmicznispawacze,40,left,19,2,0,0
kosmicznispawacze,40,left,20,2,0,0
kosmicznispawacze,40,left,21,2,0,0
kosmicznispawacze,40,left,22,2,0,0
kosmicznispawacze,40,left,23,2,0,0
kosmicznispawacze,40,left,24,2,0,0
kosmicznispawacze,40,left,25,2,0,0
kosmicznispawacze,40,left,26,2,0,0
kosmicznispawacze,40,left,27,2,0,0
kosmicznispawacze,40,left,28,2,0,0
kosmicznispawacze,40,left,29,2,0,0
kosmicznispawacze,40,left,30,2,0,0
kosmicznispawacze,40,left,31,2,0,0
kosmicznispawacze,40,left,32,2,0,0
kosmicznispawacze,40,left,33,2,0,0
kosmicznispawacze,40,left,34,2,0,0
kosmicznispawacze,40,left,35,2,0,0
kosmicznispawacze,40,left,36,2,0,0
kosmicznispawacze,40,left,37,2,0,0
kosmicznispawacze,40,left,38,2,0,0
kosmicznispawacze,40,left,39,2,0,0
kosmicznispawacze,40,left,40,2,0,0
kosmicznispawacze,40,left,41,2,0,0
kosmicznispawacze,40,left,42,2,0,0
kosmicznispawacze,40,left,43,2,0,0
kosmicznispawacze,40,left,44,2,0,0
kosmicznispawacze,40,left,45,2,0,0
kosmicznispawacze,40,left,46,2,0,0
kosmicznispawacze,40,left,47,2,0,0
kosmicznispawacze,40,left,48,2,0,0
kosmicznispawacze,40,left,49,2,0,0
kosmicznispawacze,40,left,50,2,0,0
kosmicznispawacze,40,left,51,2,0,0
kosmicznispawacze,40,left,52,2,0,0
kosmicznispawacze,40,left,53,2,0,0
kosmicznispawacze,40,left,54,2,0,0
kosmicznispawacze,40,left,55,2,0,0
kosmicznispawacze,40,left,56,2,0,0
kosmicznispawacze,40,left,57,2,0,0
kosmicznispawacze,40,left,58,2,0,0
kosmicznispawacze,40,left,59,2,0,0
kosmicznispawacze,40,left,60,2,0,0
kosmicznispawacze,40,left,61,2,0,0
kosmicznispawacze,40,left,62,2,0,0
kosmicznispawacze,40,left,63,2,0,0
kosmicznispawacze,40,left,64,2,0,0
kosmicznispawacze,40,left,65,2,0,0
kosmicznispawacze,40,left,66,2,0,0
kosmicznispawacze,40,left,67,2,0,0
kosmicznispawacze,40,left,68,2,0,0
kosmicznispawacze,40,left,69,2,0,0
kosmicznispawacze,40,left,70,2,0,0
kosmicznispawacze,40,left,71,2,0,0
kosmicznispawacze,40,left,72,2,0,0
kosmicznispawacze,40,left,73,2,0,0
kosmicznispawacze,40,left,74,2,0,0
kosmicznispawacze,40,left,75,2,0,0
kosmicznispawacze,40,left,76,2,0,0
kosmicznispawacze,40,left,77,2,0,0
kosmicznispawacze,40,left,78,3,0,0
kosmicznispawacze,40,left,79,3,0,0
kosmicznispawacze,40,left,80,3,0,0
kosmicznispawacze,40,left,81,3,0,0
kosmicznispawacze,40,left,82,3,0,0
kosmicznispawacze,40,left,83,3,0,0
kosmicznispawacze,40,left,84,3,0,0
kosmicznispawacze,40,left,85,3,0,0
kosmicznispawacze,40,left,86,3,0,0
kosmicznispawacze,40,left,87,3,0,0
kosmicznispawacze,40,left,88,3,0,0
kosmicznispawacze,40,left,89,3,0,0
kosmicznispawacze,40,left,90,3,0,0
kosmicznispawacze,40,left,91,3,0,0
kosmicznispawacze,40,left,92,3,0,0
