team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,34,left,0,0,locomotive,0
kosmicznispawacze,34,left,1,0,locomotive,0
kosmicznispawacze,34,left,2,0,locomotive,0
kosmicznispawacze,34,left,3,0,locomotive,0
kosmicznispawacze,34,left,4,0,locomotive,0
kosmicznispawacze,34,left,5,0,locomotive,0
kosmicznispawacze,34,left,6,0,locomotive,0
kosmicznispawacze,34,left,7,0,locomotive,0
kosmicznispawacze,34,left,8,0,locomotive,0
kosmicznispawacze,34,left,9,0,locomotive,0
kosmicznispawacze,34,left,10,0,locomotive,0
kosmicznispawacze,34,left,11,0,locomotive,0
kosmicznispawacze,34,left,12,0,locomotive,0
kosmicznispawacze,34,left,13,0,locomotive,0
kosmicznispawacze,34,left,14,0,locomotive,0
kosmicznispawacze,34,left,15,0,locomotive,0
kosmicznispawacze,34,left,16,0,locomotive,0
kosmicznispawacze,34,left,17,0,locomotive,0
kosmicznispawacze,34,left,18,0,locomotive,0
kosmicznispawacze,34,left,19,0,locomotive,0
kosmicznispawacze,34,left,20,0,locomotive,0
kosmicznispawacze,34,left,21,0,locomotive,0
kosmicznispawacze,34,left,22,0,locomotive,0
kosmicznispawacze,34,left,23,0,locomotive,0
kosmicznispawacze,34,left,24,0,locomotive,0
kosmicznispawacze,34,left,25,0,locomotive,0
kosmicznispawacze,34,left,26,0,locomotive,0
kosmicznispawacze,34,left,27,0,locomotive,0
kosmicznispawacze,34,left,28,0,locomotive,0
kosmicznispawacze,34,left,29,0,locomotive,0
kosmicznispawacze,34,left,30,0,locomotive,0
kosmicznispawacze,34,left,31,0,locomotive,0
kosmicznispawacze,34,left,32,0,locomotive,0
kosmicznispawacze,34,left,33,0,locomotive,0
kosmicznispawacze,34,left,34,0,locomotive,0
kosmicznispawacze,34,left,35,0,locomotive,0
kosmicznispawacze,34,left,36,0,locomotive,0
kosmicznispawacze,34,left,37,0,locomotive,0
kosmicznispawacze,34,left,38,0,locomotive,0
kosmicznispawacze,34,left,39,0,locomotive,0
kosmicznispawacze,34,left,40,0,locomotive,0
kosmicznispawacze,34,left,41,0,locomotive,0
kosmicznispawacze,34,left,42,0,locomotive,0
kosmicznispawacze,34,left,43,0,locomotive,0
kosmicznispawacze,34,left,44,0,locomotive,0
kosmicznispawacze,34,left,45,1,0,0
kosmicznispawacze,34,left,46,1,0,0
kosmicznispawacze,34,left,47,1,0,0
kosmicznispawacze,34,left,48,1,0,0
kosmicznispawacze,34,left,49,1,0,0
kosmicznispawacze,34,left,50,1,0,0
kosmicznispawacze,34,left,51,1,0,0
kosmicznispawacze,34,left,52,1,0,0
kosmicznispawacze,34,left,53,1,0,0
kosmicznispawacze,34,left,54,1,0,0
kosmicznispawacze,34,left,55,1,0,0
kosmicznispawacze,34,left,56,1,0,0
kosmicznispawacze,34,left,57,1,0,0
kosmicznispawacze,34,left,58,1,0,0
kosmicznispawacze,34,left,59,1,0,0
kosmicznispawacze,34,left,60,1,0,0
kosmicznispawacze,34,left,61,1,0,0
kosmicznispawacze,34,left,62,1,0,0
kosmicznispawacze,34,left,63,1,0,0
kosmicznispawacze,34,left,64,1,0,0
kosmicznispawacze,34,left,65,1,0,0
kosmicznispawacze,34,left,66,1,0,0
kosmicznispawacze,34,left,67,1,0,0
kosmicznispawacze,34,left,68,2,0,0
kosmicznispawacze,34,left,69,2,0,0
kosmicznispawacze,34,left,70,2,0,0
kosmicznispawacze,34,left,71,2,0,0
kosmicznispawacze,34,left,72,2,0,0
kosmicznispawacze,34,left,73,2,0,0
kosmicznispawacze,34,left,74,2,0,0
kosmicznispawacze,34,left,75,2,0,0
kosmicznispawacze,34,left,76,2,0,0
kosmicznispawacze,34,left,77,2,0,0
kosmicznispawacze,34,left,78,2,0,0
kosmicznispawacze,34,left,79,2,0,0
kosmicznispawacze,34,left,80,2,0,0
kosmicznispawacze,34,left,81,2,0,0
kosmicznispawacze,34,left,82,2,0,0
kosmicznispawacze,34,left,83,2,0,0
kosmicznispawacze,34,left,84,2,0,0
kosmicznispawacze,34,left,85,2,0,0
kosmicznispawacze,34,left,86,2,0,0
kosmicznispawacze,34,left,87,2,0,0
kosmicznispawacze,34,left,88,2,0,0
kosmicznispawacze,34,left,89,2,0,0
kosmicznispawacze,34,left,90,2,0,0
kosmicznispawacze,34,left,91,3,0,0
kosmicznispawacze,34,left,92,3,0,0
kosmicznispawacze,34,left,93,3,0,0
kosmicznispawacze,34,left,94,3,0,0
kosmicznispawacze,34,left,95,3,0,0
kosmicznispawacze,34,left,96,3,0,0
kosmicznispawacze,34,left,97,3,0,0
kosmicznispawacze,34,left,98,3,0,0
kosmicznispawacze,34,left,99,3,0,0
kosmicznispawacze,34,left,100,3,0,0
kosmicznispawacze,34,left,101,3,0,0
kosmicznispawacze,34,left,102,3,0,0
kosmicznispawacze,34,left,103,3,0,0
kosmicznispawacze,34,left,104,3,0,0
kosmicznispawacze,34,left,105,3,0,0
kosmicznispawacze,34,left,106,3,0,0
kosmicznispawacze,34,left,107,3,0,0
kosmicznispawacze,34,left,108,3,0,0
kosmicznispawacze,34,left,109,3,0,0
kosmicznispawacze,34,left,110,3,0,0
kosmicznispawacze,34,left,111,3,0,0
kosmicznispawacze,34,left,112,3,0,0
kosmicznispawacze,34,left,113,3,0,0
kosmicznispawacze,34,left,114,4,0,0
kosmicznispawacze,34,left,115,4,0,0
kosmicznispawacze,34,left,116,4,0,0
kosmicznispawacze,34,left,117,4,0,0
kosmicznispawacze,34,left,118,4,0,0
kosmicznispawacze,34,left,119,4,0,0
kosmicznispawacze,34,left,120,4,0,0
kosmicznispawacze,34,left,121,4,0,0
kosmicznispawacze,34,left,122,4,0,0
kosmicznispawacze,34,left,123,4,0,0
kosmicznispawacze,34,left,124,4,0,0
kosmicznispawacze,34,left,125,4,0,0
kosmicznispawacze,34,left,126,4,0,0
kosmicznispawacze,34,left,127,4,0,0
kosmicznispawacze,34,left,128,4,0,0
kosmicznispawacze,34,left,129,4,0,0
kosmicznispawacze,34,left,130,4,0,0
kosmicznispawacze,34,left,131,4,0,0
kosmicznispawacze,34,left,132,4,0,0
kosmicznispawacze,34,left,133,4,0,0
kosmicznispawacze,34,left,134,4,0,0
kosmicznispawacze,34,left,135,4,0,0
