team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,39,right,0,0,locomotive,0
kosmicznispawacze,39,right,1,0,locomotive,0
kosmicznispawacze,39,right,2,0,locomotive,0
kosmicznispawacze,39,right,3,0,locomotive,0
kosmicznispawacze,39,right,4,0,locomotive,0
kosmicznispawacze,39,right,5,0,locomotive,0
kosmicznispawacze,39,right,6,1,0,0
kosmicznispawacze,39,right,7,1,0,0
kosmicznispawacze,39,right,8,1,0,0
kosmicznispawacze,39,right,9,1,0,0
kosmicznispawacze,39,right,10,1,0,0
kosmicznispawacze,39,right,11,1,0,0
kosmicznispawacze,39,right,12,1,0,0
kosmicznispawacze,39,right,13,1,0,0
kosmicznispawacze,39,right,14,1,0,0
kosmicznispawacze,39,right,15,1,0,0
kosmicznispawacze,39,right,16,1,0,0
kosmicznispawacze,39,right,17,1,0,0
kosmicznispawacze,39,right,18,1,0,0
kosmicznispawacze,39,right,19,1,0,0
kosmicznispawacze,39,right,20,1,0,0
kosmicznispawacze,39,right,21,1,0,0
kosmicznispawacze,39,right,22,1,0,0
kosmicznispawacze,39,right,23,1,0,0
kosmicznispawacze,39,right,24,1,0,0
kosmicznispawacze,39,right,25,1,0,0
kosmicznispawacze,39,right,26,1,0,0
kosmicznispawacze,39,right,27,1,0,0
kosmicznispawacze,39,right,28,1,0,0
kosmicznispawacze,39,right,29,1,0,0
kosmicznispawacze,39,right,30,1,0,0
kosmicznispawacze,39,right,31,1,0,0
kosmicznispawacze,39,right,32,1,0,0
kosmicznispawacze,39,right,33,2,0,0
kosmicznispawacze,39,right,34,2,0,0
kosmicznispawacze,39,right,35,2,0,0
kosmicznispawacze,39,right,36,2,0,0
kosmicznispawacze,39,right,37,2,0,0
kosmicznispawacze,39,right,38,2,0,0
kosmicznispawacze,39,right,39,2,0,0
kosmicznispawacze,39,right,40,2,0,0
kosmicznispawacze,39,right,41,2,0,0
kosmicznispawacze,39,right,42,2,0,0
kosmicznispawacze,39,right,43,2,0,0
kosmicznispawacze,39,right,44,2,0,0
kosmicznispawacze,39,right,45,2,0,0
kosmicznispawacze,39,right,46,2,0,0
kosmicznispawacze,39,right,47,2,0,0
kosmicznispawacze,39,right,48,2,0,0
kosmicznispawacze,39,right,49,2,0,0
kosmicznispawacze,39,right,50,2,0,0
kosmicznispawacze,39,right,51,2,0,0
kosmicznispawacze,39,right,52,2,0,0
kosmicznispawacze,39,right,53,2,0,0
kosmicznispawacze,39,right,54,2,0,0
kosmicznispawacze,39,right,55,2,0,0
kosmicznispawacze,39,right,56,2,0,0
kosmicznispawacze,39,right,57,2,0,0
kosmicznispawacze,39,right,58,2,0,0
kosmicznispawacze,39,right,59,2,0,0
kosmicznispawacze,39,right,60,2,0,0
kosmicznispawacze,39,right,61,3,0,0
kosmicznispawacze,39,right,62,3,0,0
kosmicznispawacze,39,right,63,3,0,0
kosmicznispawacze,39,right,64,3,0,0
kosmicznispawacze,39,right,65,3,0,0
kosmicznispawacze,39,right,66,3,0,0
kosmicznispawacze,39,right,67,3,0,0
kosmicznispawacze,39,right,68,3,0,0
kosmicznispawacze,39,right,69,3,0,0
kosmicznispawacze,39,right,70,3,0,0
kosmicznispawacze,39,right,71,3,0,0
kosmicznispawacze,39,right,72,3,0,0
kosmicznispawacze,39,right,73,3,0,0
kosmicznispawacze,39,right,74,3,0,0
kosmicznispawacze,39,right,75,3,0,0
kosmicznispawacze,39,right,76,3,0,0
kosmicznispawacze,39,right,77,3,0,0
kosmicznispawacze,39,right,78,3,0,0
kosmicznispawacze,39,right,79,3,0,0
kosmicznispawacze,39,right,80,3,0,0
