team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,25,left,0,0,locomotive,0
kosmicznispawacze,25,left,1,0,locomotive,0
kosmicznispawacze,25,left,2,0,locomotive,0
kosmicznispawacze,25,left,3,0,locomotive,0
kosmicznispawacze,25,left,4,0,locomotive,0
kosmicznispawacze,25,left,5,1,0,0
kosmicznispawacze,25,left,6,1,0,0
kosmicznispawacze,25,left,7,2,0,0
kosmicznispawacze,25,left,8,2,0,0
kosmicznispawacze,25,left,9,2,0,0
kosmicznispawacze,25,left,10,2,0,0
kosmicznispawacze,25,left,11,3,0,0
kosmicznispawacze,25,left,12,3,0,0
kosmicznispawacze,25,left,13,3,0,0
kosmicznispawacze,25,left,14,3,0,0
kosmicznispawacze,25,left,15,3,0,0
kosmicznispawacze,25,left,16,3,0,0
kosmicznispawacze,25,left,17,3,0,0
kosmicznispawacze,25,left,18,3,0,0
kosmicznispawacze,25,left,19,3,0,0
kosmicznispawacze,25,left,20,3,0,0
kosmicznispawacze,25,left,21,3,0,0
kosmicznispawacze,25,left,22,3,0,0
kosmicznispawacze,25,left,23,3,0,0
kosmicznispawacze,25,left,24,3,0,0
kosmicznispawacze,25,left,25,3,0,0
kosmicznispawacze,25,left,26,3,0,0
kosmicznispawacze,25,left,27,3,0,0
kosmicznispawacze,25,left,28,3,0,0
kosmicznispawacze,25,left,29,3,0,0
kosmicznispawacze,25,left,30,3,0,0
kosmicznispawacze,25,left,31,3,0,0
kosmicznispawacze,25,left,32,4,0,0
kosmicznispawacze,25,left,33,4,0,0
kosmicznispawacze,25,left,34,4,0,0
kosmicznispawacze,25,left,35,4,0,0
kosmicznispawacze,25,left,36,4,0,0
kosmicznispawacze,25,left,37,4,0,0
kosmicznispawacze,25,left,38,4,0,0
kosmicznispawacze,25,left,39,4,0,0
kosmicznispawacze,25,left,40,4,0,0
kosmicznispawacze,25,left,41,4,0,0
kosmicznispawacze,25,left,42,4,0,0
kosmicznispawacze,25,left,43,4,0,0
kosmicznispawacze,25,left,44,4,0,0
kosmicznispawacze,25,left,45,4,0,0
kosmicznispawacze,25,left,46,4,0,0
kosmicznispawacze,25,left,47,4,0,0
kosmicznispawacze,25,left,48,4,0,0
kosmicznispawacze,25,left,49,4,0,0
kosmicznispawacze,25,left,50,4,0,0
kosmicznispawacze,25,left,51,4,0,0
kosmicznispawacze,25,left,52,4,0,0
kosmicznispawacze,25,left,53,4,0,0
kosmicznispawacze,25,left,54,4,0,0
kosmicznispawacze,25,left,55,4,0,0
kosmicznispawacze,25,left,56,4,0,0
kosmicznispawacze,25,left,57,4,0,0
kosmicznispawacze,25,left,58,4,0,0
kosmicznispawacze,25,left,59,4,0,0
kosmicznispawacze,25,left,60,5,0,0
kosmicznispawacze,25,left,61,5,0,0
kosmicznispawacze,25,left,62,5,0,0
kosmicznispawacze,25,left,63,5,0,0
kosmicznispawacze,25,left,64,5,0,0
kosmicznispawacze,25,left,65,5,0,0
kosmicznispawacze,25,left,66,5,0,0
kosmicznispawacze,25,left,67,5,0,0
kosmicznispawacze,25,left,68,5,0,0
kosmicznispawacze,25,left,69,5,0,0
kosmicznispawacze,25,left,70,5,0,0
kosmicznispawacze,25,left,71,6,0,0
kosmicznispawacze,25,left,72,6,0,0
kosmicznispawacze,25,left,73,6,0,0
kosmicznispawacze,25,left,74,6,0,0
kosmicznispawacze,25,left,75,6,0,0
kosmicznispawacze,25,left,76,6,0,0
kosmicznispawacze,25,left,77,6,0,0
kosmicznispawacze,25,left,78,6,0,0
kosmicznispawacze,25,left,79,6,0,0
kosmicznispawacze,25,left,80,6,0,0
kosmicznispawacze,25,left,81,6,0,0
kosmicznispawacze,25,left,82,6,0,0
kosmicznispawacze,25,left,83,6,0,0
kosmicznispawacze,25,left,84,6,0,0
kosmicznispawacze,25,left,85,6,0,0
kosmicznispawacze,25,left,86,6,0,0
kosmicznispawacze,25,left,87,6,0,0
kosmicznispawacze,25,left,88,7,0,0
kosmicznispawacze,25,left,89,7,0,0
kosmicznispawacze,25,left,90,7,0,0
kosmicznispawacze,25,left,91,7,0,0
kosmicznispawacze,25,left,92,7,0,0
kosmicznispawacze,25,left,93,7,0,0
kosmicznispawacze,25,left,94,7,0,0
kosmicznispawacze,25,left,95,7,0,0
kosmicznispawacze,25,left,96,7,0,0
kosmicznispawacze,25,left,97,7,0,0
kosmicznispawacze,25,left,98,7,0,0
kosmicznispawacze,25,left,99,7,0,0
kosmicznispawacze,25,left,100,7,0,0
kosmicznispawacze,25,left,101,7,0,0
kosmicznispawacze,25,left,102,7,0,0
kosmicznispawacze,25,left,103,7,0,0
kosmicznispawacze,25,left,104,7,0,0
kosmicznispawacze,25,left,105,7,0,0
kosmicznispawacze,25,left,106,7,0,0
kosmicznispawacze,25,left,107,7,0,0
kosmicznispawacze,25,left,108,7,0,0
kosmicznispawacze,25,left,109,7,0,0
kosmicznispawacze,25,left,110,7,0,0
kosmicznispawacze,25,left,111,7,0,0
kosmicznispawacze,25,left,112,7,0,0
kosmicznispawacze,25,left,113,7,0,0
kosmicznispawacze,25,left,114,7,0,0
kosmicznispawacze,25,left,115,7,0,0
kosmicznispawacze,25,left,116,7,0,0
kosmicznispawacze,25,left,117,7,0,0
kosmicznispawacze,25,left,118,7,0,0
kosmicznispawacze,25,left,119,8,0,0
kosmicznispawacze,25,left,120,8,0,0
kosmicznispawacze,25,left,121,8,0,0
kosmicznispawacze,25,left,122,8,0,0
kosmicznispawacze,25,left,123,8,0,0
kosmicznispawacze,25,left,124,8,0,0
kosmicznispawacze,25,left,125,8,0,0
kosmicznispawacze,25,left,126,8,0,0
kosmicznispawacze,25,left,127,8,0,0
kosmicznispawacze,25,left,128,8,0,0
kosmicznispawacze,25,left,129,8,0,0
kosmicznispawacze,25,left,130,8,0,0
kosmicznispawacze,25,left,131,8,0,0
kosmicznispawacze,25,left,132,8,0,0
kosmicznispawacze,25,left,133,8,0,0
kosmicznispawacze,25,left,134,8,0,0
kosmicznispawacze,25,left,135,8,0,0
kosmicznispawacze,25,left,136,8,0,0
kosmicznispawacze,25,left,137,8,0,0
kosmicznispawacze,25,left,138,8,0,0
kosmicznispawacze,25,left,139,8,0,0
kosmicznispawacze,25,left,140,8,0,0
kosmicznispawacze,25,left,141,8,0,0
kosmicznispawacze,25,left,142,8,0,0
kosmicznispawacze,25,left,143,8,0,0
kosmicznispawacze,25,left,144,8,0,0
kosmicznispawacze,25,left,145,8,0,0
kosmicznispawacze,25,left,146,8,0,0
kosmicznispawacze,25,left,147,8,0,0
kosmicznispawacze,25,left,148,8,0,0
kosmicznispawacze,25,left,149,8,0,0
kosmicznispawacze,25,left,150,8,0,0
kosmicznispawacze,25,left,151,8,0,0
kosmicznispawacze,25,left,152,8,0,0
kosmicznispawacze,25,left,153,8,0,0
kosmicznispawacze,25,left,154,8,0,0
kosmicznispawacze,25,left,155,8,0,0
kosmicznispawacze,25,left,156,8,0,0
kosmicznispawacze,25,left,157,8,0,0
kosmicznispawacze,25,left,158,8,0,0
kosmicznispawacze,25,left,159,8,0,0
kosmicznispawacze,25,left,160,8,0,0
kosmicznispawacze,25,left,161,8,0,0
kosmicznispawacze,25,left,162,8,0,0
kosmicznispawacze,25,left,163,8,0,0
kosmicznispawacze,25,left,164,8,0,0
kosmicznispawacze,25,left,165,8,0,0
kosmicznispawacze,25,left,166,8,0,0
kosmicznispawacze,25,left,167,8,0,0
kosmicznispawacze,25,left,168,8,0,0
kosmicznispawacze,25,left,169,8,0,0
kosmicznispawacze,25,left,170,8,0,0
kosmicznispawacze,25,left,171,8,0,0
kosmicznispawacze,25,left,172,8,0,0
kosmicznispawacze,25,left,173,8,0,0
kosmicznispawacze,25,left,174,8,0,0
kosmicznispawacze,25,left,175,8,0,0
kosmicznispawacze,25,left,176,8,0,0
kosmicznispawacze,25,left,177,8,0,0
kosmicznispawacze,25,left,178,8,0,0
kosmicznispawacze,25,left,179,9,0,0
kosmicznispawacze,25,left,180,9,0,0
kosmicznispawacze,25,left,181,9,0,0
kosmicznispawacze,25,left,182,9,0,0
kosmicznispawacze,25,left,183,9,0,0
kosmicznispawacze,25,left,184,9,0,0
kosmicznispawacze,25,left,185,9,0,0
kosmicznispawacze,25,left,186,9,0,0
kosmicznispawacze,25,left,187,9,0,0
kosmicznispawacze,25,left,188,9,0,0
kosmicznispawacze,25,left,189,9,0,0
kosmicznispawacze,25,left,190,9,0,0
kosmicznispawacze,25,left,191,9,0,0
kosmicznispawacze,25,left,192,9,0,0
kosmicznispawacze,25,left,193,9,0,0
kosmicznispawacze,25,left,194,9,0,0
kosmicznispawacze,25,left,195,9,0,0
kosmicznispawacze,25,left,196,9,0,0
kosmicznispawacze,25,left,197,9,0,0
kosmicznispawacze,25,left,198,9,0,0
kosmicznispawacze,25,left,199,9,0,0
kosmicznispawacze,25,left,200,9,0,0
kosmicznispawacze,25,left,201,9,0,0
kosmicznispawacze,25,left,202,9,0,0
kosmicznispawacze,25,left,203,9,0,0
kosmicznispawacze,25,left,204,9,0,0
kosmicznispawacze,25,left,205,9,0,0
kosmicznispawacze,25,left,206,9,0,0
kosmicznispawacze,25,left,207,9,0,0
kosmicznispawacze,25,left,208,9,0,0
kosmicznispawacze,25,left,209,9,0,0
kosmicznispawacze,25,left,210,9,0,0
kosmicznispawacze,25,left,211,9,0,0
kosmicznispawacze,25,left,212,9,0,0
kosmicznispawacze,25,left,213,9,0,0
kosmicznispawacze,25,left,214,9,0,0
kosmicznispawacze,25,left,215,9,0,0
kosmicznispawacze,25,left,216,9,0,0
kosmicznispawacze,25,left,217,9,0,0
kosmicznispawacze,25,left,218,9,0,0
kosmicznispawacze,25,left,219,9,0,0
kosmicznispawacze,25,left,220,9,0,0
kosmicznispawacze,25,left,221,9,0,0
kosmicznispawacze,25,left,222,9,0,0
kosmicznispawacze,25,left,223,9,0,0
kosmicznispawacze,25,left,224,9,0,0
kosmicznispawacze,25,left,225,9,0,0
kosmicznispawacze,25,left,226,9,0,0
kosmicznispawacze,25,left,227,9,0,0
kosmicznispawacze,25,left,228,9,0,0
kosmicznispawacze,25,left,229,9,0,0
kosmicznispawacze,25,left,230,9,0,0
kosmicznispawacze,25,left,231,10,0,0
kosmicznispawacze,25,left,232,10,0,0
kosmicznispawacze,25,left,233,10,0,0
kosmicznispawacze,25,left,234,10,0,0
kosmicznispawacze,25,left,235,10,0,0
kosmicznispawacze,25,left,236,10,0,0
kosmicznispawacze,25,left,237,10,0,0
kosmicznispawacze,25,left,238,10,0,0
kosmicznispawacze,25,left,239,10,0,0
kosmicznispawacze,25,left,240,10,0,0
kosmicznispawacze,25,left,241,10,0,0
kosmicznispawacze,25,left,242,10,0,0
kosmicznispawacze,25,left,243,10,0,0
kosmicznispawacze,25,left,244,10,0,0
kosmicznispawacze,25,left,245,10,0,0
kosmicznispawacze,25,left,246,10,0,0
kosmicznispawacze,25,left,247,10,0,0
kosmicznispawacze,25,left,248,10,0,0
kosmicznispawacze,25,left,249,10,0,0
kosmicznispawacze,25,left,250,11,0,0
kosmicznispawacze,25,left,251,11,0,0
kosmicznispawacze,25,left,252,11,0,0
kosmicznispawacze,25,left,253,11,0,0
kosmicznispawacze,25,left,254,11,0,0
kosmicznispawacze,25,left,255,11,0,0
kosmicznispawacze,25,left,256,11,0,0
kosmicznispawacze,25,left,257,11,0,0
kosmicznispawacze,25,left,258,11,0,0
kosmicznispawacze,25,left,259,12,0,0
kosmicznispawacze,25,left,260,12,0,0
kosmicznispawacze,25,left,261,12,0,0
kosmicznispawacze,25,left,262,12,0,0
kosmicznispawacze,25,left,263,12,0,0
kosmicznispawacze,25,left,264,12,0,0
kosmicznispawacze,25,left,265,12,0,0
kosmicznispawacze,25,left,266,12,0,0
kosmicznispawacze,25,left,267,12,0,0
kosmicznispawacze,25,left,268,12,0,0
kosmicznispawacze,25,left,269,13,0,0
kosmicznispawacze,25,left,270,13,0,0
kosmicznispawacze,25,left,271,13,0,0
kosmicznispawacze,25,left,272,13,0,0
kosmicznispawacze,25,left,273,13,0,0
kosmicznispawacze,25,left,274,13,0,0
kosmicznispawacze,25,left,275,13,0,0
kosmicznispawacze,25,left,276,13,0,0
kosmicznispawacze,25,left,277,13,0,0
kosmicznispawacze,25,left,278,13,0,0
kosmicznispawacze,25,left,279,13,0,0
kosmicznispawacze,25,left,280,13,0,0
kosmicznispawacze,25,left,281,13,0,0
kosmicznispawacze,25,left,282,13,0,0
kosmicznispawacze,25,left,283,13,0,0
kosmicznispawacze,25,left,284,13,0,0
kosmicznispawacze,25,left,285,13,0,0
kosmicznispawacze,25,left,286,13,0,0
kosmicznispawacze,25,left,287,14,0,0
kosmicznispawacze,25,left,288,14,0,0
kosmicznispawacze,25,left,289,14,0,0
kosmicznispawacze,25,left,290,14,0,0
kosmicznispawacze,25,left,291,14,0,0
kosmicznispawacze,25,left,292,14,0,0
kosmicznispawacze,25,left,293,14,0,0
kosmicznispawacze,25,left,294,14,0,0
kosmicznispawacze,25,left,295,14,0,0
kosmicznispawacze,25,left,296,14,0,0
kosmicznispawacze,25,left,297,14,0,0
kosmicznispawacze,25,left,298,14,0,0
kosmicznispawacze,25,left,299,14,0,0
kosmicznispawacze,25,left,300,14,0,0
kosmicznispawacze,25,left,301,14,0,0
kosmicznispawacze,25,left,302,14,0,0
kosmicznispawacze,25,left,303,14,0,0
kosmicznispawacze,25,left,304,14,0,0
kosmicznispawacze,25,left,305,14,0,0
kosmicznispawacze,25,left,306,14,0,0
kosmicznispawacze,25,left,307,14,0,0
kosmicznispawacze,25,left,308,14,0,0
kosmicznispawacze,25,left,309,14,0,0
kosmicznispawacze,25,left,310,14,0,0
kosmicznispawacze,25,left,311,14,0,0
kosmicznispawacze,25,left,312,14,0,0
kosmicznispawacze,25,left,313,14,0,0
kosmicznispawacze,25,left,314,14,0,0
kosmicznispawacze,25,left,315,14,0,0
kosmicznispawacze,25,left,316,15,0,0
kosmicznispawacze,25,left,317,15,0,0
kosmicznispawacze,25,left,318,15,0,0
kosmicznispawacze,25,left,319,15,0,0
kosmicznispawacze,25,left,320,15,0,0
kosmicznispawacze,25,left,321,15,0,0
kosmicznispawacze,25,left,322,15,0,0
kosmicznispawacze,25,left,323,15,0,0
kosmicznispawacze,25,left,324,15,0,0
kosmicznispawacze,25,left,325,15,0,0
kosmicznispawacze,25,left,326,15,0,0
kosmicznispawacze,25,left,327,15,0,0
kosmicznispawacze,25,left,328,15,0,0
kosmicznispawacze,25,left,329,15,0,0
kosmicznispawacze,25,left,330,15,0,0
kosmicznispawacze,25,left,331,15,0,0
kosmicznispawacze,25,left,332,15,0,0
kosmicznispawacze,25,left,333,15,0,0
kosmicznispawacze,25,left,334,15,0,0
kosmicznispawacze,25,left,335,15,0,0
kosmicznispawacze,25,left,336,15,0,0
kosmicznispawacze,25,left,337,16,0,0
kosmicznispawacze,25,left,338,16,0,0
kosmicznispawacze,25,left,339,16,0,0
kosmicznispawacze,25,left,340,16,0,0
kosmicznispawacze,25,left,341,16,0,0
kosmicznispawacze,25,left,342,16,0,0
kosmicznispawacze,25,left,343,16,0,0
kosmicznispawacze,25,left,344,16,0,0
kosmicznispawacze,25,left,345,16,0,0
kosmicznispawacze,25,left,346,16,0,0
kosmicznispawacze,25,left,347,16,0,0
kosmicznispawacze,25,left,348,16,0,0
kosmicznispawacze,25,left,349,16,0,0
kosmicznispawacze,25,left,350,16,0,0
