team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,58,right,0,0,locomotive,0
kosmicznispawacze,58,right,1,0,locomotive,0
kosmicznispawacze,58,right,2,0,locomotive,0
kosmicznispawacze,58,right,3,0,locomotive,0
kosmicznispawacze,58,right,4,1,0,0
kosmicznispawacze,58,right,5,1,0,0
kosmicznispawacze,58,right,6,2,0,0
kosmicznispawacze,58,right,7,2,0,0
kosmicznispawacze,58,right,8,2,0,0
kosmicznispawacze,58,right,9,2,0,0
kosmicznispawacze,58,right,10,2,0,0
kosmicznispawacze,58,right,11,2,0,0
kosmicznispawacze,58,right,12,2,0,0
kosmicznispawacze,58,right,13,2,0,0
kosmicznispawacze,58,right,14,2,0,0
kosmicznispawacze,58,right,15,2,0,0
kosmicznispawacze,58,right,16,2,0,0
kosmicznispawacze,58,right,17,2,0,0
kosmicznispawacze,58,right,18,2,0,0
kosmicznispawacze,58,right,19,2,0,0
kosmicznispawacze,58,right,20,2,0,0
kosmicznispawacze,58,right,21,2,0,0
kosmicznispawacze,58,right,22,2,0,0
kosmicznispawacze,58,right,23,2,0,0
kosmicznispawacze,58,right,24,2,0,0
kosmicznispawacze,58,right,25,2,0,0
kosmicznispawacze,58,right,26,2,0,0
kosmicznispawacze,58,right,27,2,0,0
kosmicznispawacze,58,right,28,2,0,0
kosmicznispawacze,58,right,29,2,0,0
kosmicznispawacze,58,right,30,3,0,0
kosmicznispawacze,58,right,31,3,0,0
kosmicznispawacze,58,right,32,3,0,0
kosmicznispawacze,58,right,33,3,0,0
kosmicznispawacze,58,right,34,3,0,0
kosmicznispawacze,58,right,35,3,0,0
kosmicznispawacze,58,right,36,3,0,0
kosmicznispawacze,58,right,37,3,0,0
kosmicznispawacze,58,right,38,3,0,0
kosmicznispawacze,58,right,39,3,0,0
kosmicznispawacze,58,right,40,3,0,0
kosmicznispawacze,58,right,41,3,0,0
kosmicznispawacze,58,right,42,3,0,0
kosmicznispawacze,58,right,43,3,0,0
kosmicznispawacze,58,right,44,3,0,0
kosmicznispawacze,58,right,45,3,0,0
kosmicznispawacze,58,right,46,3,0,0
kosmicznispawacze,58,right,47,3,0,0
kosmicznispawacze,58,right,48,3,0,0
kosmicznispawacze,58,right,49,3,0,0
kosmicznispawacze,58,right,50,3,0,0
kosmicznispawacze,58,right,51,3,0,0
kosmicznispawacze,58,right,52,4,0,0
kosmicznispawacze,58,right,53,4,0,0
kosmicznispawacze,58,right,54,4,0,0
kosmicznispawacze,58,right,55,5,0,0
kosmicznispawacze,58,right,56,5,0,0
kosmicznispawacze,58,right,57,5,0,0
kosmicznispawacze,58,right,58,5,0,0
kosmicznispawacze,58,right,59,5,0,0
kosmicznispawacze,58,right,60,5,0,0
kosmicznispawacze,58,right,61,5,0,0
kosmicznispawacze,58,right,62,5,0,0
kosmicznispawacze,58,right,63,5,0,0
kosmicznispawacze,58,right,64,5,0,0
kosmicznispawacze,58,right,65,5,0,0
kosmicznispawacze,58,right,66,5,0,0
kosmicznispawacze,58,right,67,6,0,0
kosmicznispawacze,58,right,68,6,0,0
kosmicznispawacze,58,right,69,6,0,0
kosmicznispawacze,58,right,70,6,0,0
kosmicznispawacze,58,right,71,6,0,0
kosmicznispawacze,58,right,72,6,0,0
kosmicznispawacze,58,right,73,7,0,0
kosmicznispawacze,58,right,74,7,0,0
kosmicznispawacze,58,right,75,7,0,0
kosmicznispawacze,58,right,76,7,0,0
kosmicznispawacze,58,right,77,7,0,0
kosmicznispawacze,58,right,78,7,0,0
kosmicznispawacze,58,right,79,7,0,0
kosmicznispawacze,58,right,80,7,0,0
kosmicznispawacze,58,right,81,7,0,0
kosmicznispawacze,58,right,82,7,0,0
kosmicznispawacze,58,right,83,7,0,0
kosmicznispawacze,58,right,84,7,0,0
kosmicznispawacze,58,right,85,7,0,0
kosmicznispawacze,58,right,86,7,0,0
kosmicznispawacze,58,right,87,7,0,0
kosmicznispawacze,58,right,88,7,0,0
kosmicznispawacze,58,right,89,7,0,0
