team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,59,left,0,0,locomotive,0
kosmicznispawacze,59,left,1,0,locomotive,0
kosmicznispawacze,59,left,2,0,locomotive,0
kosmicznispawacze,59,left,3,1,0,0
kosmicznispawacze,59,left,4,1,0,0
kosmicznispawacze,59,left,5,1,0,0
kosmicznispawacze,59,left,6,1,0,0
kosmicznispawacze,59,left,7,1,0,0
kosmicznispawacze,59,left,8,1,0,0
kosmicznispawacze,59,left,9,1,0,0
kosmicznispawacze,59,left,10,1,0,0
kosmicznispawacze,59,left,11,1,0,0
kosmicznispawacze,59,left,12,1,0,0
kosmicznispawacze,59,left,13,1,0,0
kosmicznispawacze,59,left,14,1,0,0
kosmicznispawacze,59,left,15,1,0,0
kosmicznispawacze,59,left,16,1,0,0
kosmicznispawacze,59,left,17,1,0,0
kosmicznispawacze,59,left,18,1,0,0
kosmicznispawacze,59,left,19,1,0,0
kosmicznispawacze,59,left,20,1,0,0
kosmicznispawacze,59,left,21,1,0,0
kosmicznispawacze,59,left,22,1,0,0
kosmicznispawacze,59,left,23,1,0,0
kosmicznispawacze,59,left,24,2,0,0
kosmicznispawacze,59,left,25,2,0,0
kosmicznispawacze,59,left,26,2,0,0
kosmicznispawacze,59,left,27,2,0,0
kosmicznispawacze,59,left,28,2,0,0
kosmicznispawacze,59,left,29,2,0,0
kosmicznispawacze,59,left,30,2,0,0
kosmicznispawacze,59,left,31,2,0,0
kosmicznispawacze,59,left,32,2,0,0
kosmicznispawacze,59,left,33,2,0,0
kosmicznispawacze,59,left,34,2,0,0
kosmicznispawacze,59,left,35,2,0,0
kosmicznispawacze,59,left,36,2,0,0
kosmicznispawacze,59,left,37,2,0,0
kosmicznispawacze,59,left,38,2,0,0
kosmicznispawacze,59,left,39,2,0,0
kosmicznispawacze,59,left,40,2,0,0
kosmicznispawacze,59,left,41,2,0,0
kosmicznispawacze,59,left,42,2,0,0
kosmicznispawacze,59,left,43,2,0,0
kosmicznispawacze,59,left,44,2,0,0
kosmicznispawacze,59,left,45,2,0,0
kosmicznispawacze,59,left,46,2,0,0
kosmicznispawacze,59,left,47,3,0,0
kosmicznispawacze,59,left,48,3,0,0
kosmicznispawacze,59,left,49,3,0,0
kosmicznispawacze,59,left,50,3,0,0
kosmicznispawacze,59,left,51,3,0,0
kosmicznispawacze,59,left,52,3,0,0
kosmicznispawacze,59,left,53,3,0,0
kosmicznispawacze,59,left,54,3,0,0
kosmicznispawacze,59,left,55,3,0,0
kosmicznispawacze,59,left,56,3,0,0
kosmicznispawacze,59,left,57,3,0,0
kosmicznispawacze,59,left,58,3,0,0
kosmicznispawacze,59,left,59,3,0,0
kosmicznispawacze,59,left,60,3,0,0
kosmicznispawacze,59,left,61,3,0,0
kosmicznispawacze,59,left,62,3,0,0
kosmicznispawacze,59,left,63,3,0,0
kosmicznispawacze,59,left,64,3,0,0
kosmicznispawacze,59,left,65,3,0,0
kosmicznispawacze,59,left,66,3,0,0
kosmicznispawacze,59,left,67,3,0,0
kosmicznispawacze,59,left,68,3,0,0
kosmicznispawacze,59,left,69,3,0,0
kosmicznispawacze,59,left,70,4,0,0
kosmicznispawacze,59,left,71,4,0,0
kosmicznispawacze,59,left,72,4,0,0
kosmicznispawacze,59,left,73,4,0,0
kosmicznispawacze,59,left,74,4,0,0
kosmicznispawacze,59,left,75,4,0,0
kosmicznispawacze,59,left,76,4,0,0
kosmicznispawacze,59,left,77,4,0,0
kosmicznispawacze,59,left,78,4,0,0
kosmicznispawacze,59,left,79,4,0,0
kosmicznispawacze,59,left,80,4,0,0
kosmicznispawacze,59,left,81,4,0,0
kosmicznispawacze,59,left,82,4,0,0
kosmicznispawacze,59,left,83,4,0,0
kosmicznispawacze,59,left,84,4,0,0
kosmicznispawacze,59,left,85,4,0,0
kosmicznispawacze,59,left,86,4,0,0
kosmicznispawacze,59,left,87,4,0,0
kosmicznispawacze,59,left,88,4,0,0
kosmicznispawacze,59,left,89,4,0,0
kosmicznispawacze,59,left,90,4,0,0
kosmicznispawacze,59,left,91,4,0,0
kosmicznispawacze,59,left,92,4,0,0
kosmicznispawacze,59,left,93,4,0,0
kosmicznispawacze,59,left,94,5,0,0
kosmicznispawacze,59,left,95,5,0,0
kosmicznispawacze,59,left,96,5,0,0
kosmicznispawacze,59,left,97,5,0,0
kosmicznispawacze,59,left,98,5,0,0
kosmicznispawacze,59,left,99,5,0,0
kosmicznispawacze,59,left,100,5,0,0
kosmicznispawacze,59,left,101,5,0,0
kosmicznispawacze,59,left,102,5,0,0
kosmicznispawacze,59,left,103,5,0,0
kosmicznispawacze,59,left,104,5,0,0
kosmicznispawacze,59,left,105,5,0,0
kosmicznispawacze,59,left,106,5,0,0
kosmicznispawacze,59,left,107,5,0,0
kosmicznispawacze,59,left,108,5,0,0
kosmicznispawacze,59,left,109,5,0,0
kosmicznispawacze,59,left,110,5,0,0
kosmicznispawacze,59,left,111,5,0,0
kosmicznispawacze,59,left,112,5,0,0
kosmicznispawacze,59,left,113,5,0,0
kosmicznispawacze,59,left,114,5,0,0
kosmicznispawacze,59,left,115,5,0,0
kosmicznispawacze,59,left,116,5,0,0
kosmicznispawacze,59,left,117,6,0,0
kosmicznispawacze,59,left,118,6,0,0
kosmicznispawacze,59,left,119,6,0,0
kosmicznispawacze,59,left,120,6,0,0
kosmicznispawacze,59,left,121,6,0,0
kosmicznispawacze,59,left,122,6,0,0
kosmicznispawacze,59,left,123,6,0,0
kosmicznispawacze,59,left,124,6,0,0
kosmicznispawacze,59,left,125,6,0,0
kosmicznispawacze,59,left,126,6,0,0
kosmicznispawacze,59,left,127,6,0,0
kosmicznispawacze,59,left,128,6,0,0
kosmicznispawacze,59,left,129,6,0,0
kosmicznispawacze,59,left,130,6,0,0
kosmicznispawacze,59,left,131,6,0,0
kosmicznispawacze,59,left,132,6,0,0
kosmicznispawacze,59,left,133,6,0,0
kosmicznispawacze,59,left,134,6,0,0
kosmicznispawacze,59,left,135,6,0,0
kosmicznispawacze,59,left,136,6,0,0
kosmicznispawacze,59,left,137,6,0,0
kosmicznispawacze,59,left,138,6,0,0
kosmicznispawacze,59,left,139,6,0,0
kosmicznispawacze,59,left,140,6,0,0
kosmicznispawacze,59,left,141,6,0,0
kosmicznispawacze,59,left,142,6,0,0
kosmicznispawacze,59,left,143,6,0,0
kosmicznispawacze,59,left,144,6,0,0
kosmicznispawacze,59,left,145,6,0,0
kosmicznispawacze,59,left,146,6,0,0
kosmicznispawacze,59,left,147,6,0,0
kosmicznispawacze,59,left,148,6,0,0
kosmicznispawacze,59,left,149,6,0,0
kosmicznispawacze,59,left,150,6,0,0
kosmicznispawacze,59,left,151,6,0,0
kosmicznispawacze,59,left,152,6,0,0
kosmicznispawacze,59,left,153,6,0,0
kosmicznispawacze,59,left,154,6,0,0
kosmicznispawacze,59,left,155,6,0,0
kosmicznispawacze,59,left,156,6,0,0
kosmicznispawacze,59,left,157,6,0,0
kosmicznispawacze,59,left,158,6,0,0
kosmicznispawacze,59,left,159,6,0,0
kosmicznispawacze,59,left,160,7,0,0
kosmicznispawacze,59,left,161,7,0,0
kosmicznispawacze,59,left,162,7,0,0
kosmicznispawacze,59,left,163,7,0,0
kosmicznispawacze,59,left,164,7,0,0
kosmicznispawacze,59,left,165,7,0,0
kosmicznispawacze,59,left,166,7,0,0
kosmicznispawacze,59,left,167,7,0,0
kosmicznispawacze,59,left,168,7,0,0
kosmicznispawacze,59,left,169,7,0,0
kosmicznispawacze,59,left,170,7,0,0
kosmicznispawacze,59,left,171,7,0,0
kosmicznispawacze,59,left,172,7,0,0
kosmicznispawacze,59,left,173,7,0,0
kosmicznispawacze,59,left,174,7,0,0
kosmicznispawacze,59,left,175,7,0,0
kosmicznispawacze,59,left,176,7,0,0
kosmicznispawacze,59,left,177,7,0,0
kosmicznispawacze,59,left,178,7,0,0
kosmicznispawacze,59,left,179,7,0,0
kosmicznispawacze,59,left,180,7,0,0
kosmicznispawacze,59,left,181,7,0,0
kosmicznispawacze,59,left,182,7,0,0
kosmicznispawacze,59,left,183,7,0,0
kosmicznispawacze,59,left,184,8,0,0
kosmicznispawacze,59,left,185,8,0,0
kosmicznispawacze,59,left,186,8,0,0
kosmicznispawacze,59,left,187,8,0,0
kosmicznispawacze,59,left,188,8,0,0
kosmicznispawacze,59,left,189,8,0,0
kosmicznispawacze,59,left,190,8,0,0
kosmicznispawacze,59,left,191,8,0,0
kosmicznispawacze,59,left,192,8,0,0
kosmicznispawacze,59,left,193,8,0,0
kosmicznispawacze,59,left,194,8,0,0
kosmicznispawacze,59,left,195,8,0,0
kosmicznispawacze,59,left,196,8,0,0
kosmicznispawacze,59,left,197,8,0,0
kosmicznispawacze,59,left,198,8,0,0
kosmicznispawacze,59,left,199,8,0,0
kosmicznispawacze,59,left,200,8,0,0
kosmicznispawacze,59,left,201,8,0,0
kosmicznispawacze,59,left,202,8,0,0
kosmicznispawacze,59,left,203,8,0,0
kosmicznispawacze,59,left,204,8,0,0
kosmicznispawacze,59,left,205,8,0,0
kosmicznispawacze,59,left,206,9,0,0
kosmicznispawacze,59,left,207,9,0,0
kosmicznispawacze,59,left,208,9,0,0
kosmicznispawacze,59,left,209,9,0,0
kosmicznispawacze,59,left,210,9,0,0
kosmicznispawacze,59,left,211,9,0,0
kosmicznispawacze,59,left,212,9,0,0
kosmicznispawacze,59,left,213,9,0,0
kosmicznispawacze,59,left,214,9,0,0
kosmicznispawacze,59,left,215,9,0,0
kosmicznispawacze,59,left,216,9,0,0
kosmicznispawacze,59,left,217,9,0,0
kosmicznispawacze,59,left,218,9,0,0
kosmicznispawacze,59,left,219,9,0,0
kosmicznispawacze,59,left,220,9,0,0
