team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,4,left,0,0,locomotive,0
kosmicznispawacze,4,left,1,0,locomotive,0
kosmicznispawacze,4,left,2,0,locomotive,0
kosmicznispawacze,4,left,3,0,locomotive,0
kosmicznispawacze,4,left,4,0,locomotive,0
kosmicznispawacze,4,left,5,0,locomotive,0
kosmicznispawacze,4,left,6,0,locomotive,0
kosmicznispawacze,4,left,7,0,locomotive,0
kosmicznispawacze,4,left,8,0,locomotive,0
kosmicznispawacze,4,left,9,0,locomotive,0
kosmicznispawacze,4,left,10,0,locomotive,0
kosmicznispawacze,4,left,11,0,locomotive,0
kosmicznispawacze,4,left,12,0,locomotive,0
kosmicznispawacze,4,left,13,0,locomotive,0
kosmicznispawacze,4,left,14,0,locomotive,0
kosmicznispawacze,4,left,15,0,locomotive,0
kosmicznispawacze,4,left,16,0,locomotive,0
kosmicznispawacze,4,left,17,0,locomotive,0
kosmicznispawacze,4,left,18,0,locomotive,0
kosmicznispawacze,4,left,19,0,locomotive,0
kosmicznispawacze,4,left,20,0,locomotive,0
kosmicznispawacze,4,left,21,0,locomotive,0
kosmicznispawacze,4,left,22,0,locomotive,0
kosmicznispawacze,4,left,23,0,locomotive,0
kosmicznispawacze,4,left,24,0,locomotive,0
kosmicznispawacze,4,left,25,0,locomotive,0
kosmicznispawacze,4,left,26,1,0,0
kosmicznispawacze,4,left,27,1,0,0
kosmicznispawacze,4,left,28,1,0,0
kosmicznispawacze,4,left,29,1,0,0
kosmicznispawacze,4,left,30,1,0,0
kosmicznispawacze,4,left,31,1,0,0
kosmicznispawacze,4,left,32,1,0,0
kosmicznispawacze,4,left,33,1,0,0
kosmicznispawacze,4,left,34,1,0,0
kosmicznispawacze,4,left,35,1,0,0
kosmicznispawacze,4,left,36,1,0,0
kosmicznispawacze,4,left,37,1,0,0
kosmicznispawacze,4,left,38,1,0,0
kosmicznispawacze,4,left,39,1,0,0
kosmicznispawacze,4,left,40,1,0,0
kosmicznispawacze,4,left,41,1,0,0
kosmicznispawacze,4,left,42,1,0,0
kosmicznispawacze,4,left,43,1,0,0
kosmicznispawacze,4,left,44,2,0,0
kosmicznispawacze,4,left,45,2,0,0
kosmicznispawacze,4,left,46,2,0,0
kosmicznispawacze,4,left,47,2,0,0
kosmicznispawacze,4,left,48,2,0,0
kosmicznispawacze,4,left,49,2,0,0
kosmicznispawacze,4,left,50,2,0,0
kosmicznispawacze,4,left,51,2,0,0
kosmicznispawacze,4,left,52,2,0,0
kosmicznispawacze,4,left,53,2,0,0
kosmicznispawacze,4,left,54,2,0,0
kosmicznispawacze,4,left,55,2,0,0
kosmicznispawacze,4,left,56,2,0,0
kosmicznispawacze,4,left,57,2,0,0
kosmicznispawacze,4,left,58,2,0,0
kosmicznispawacze,4,left,59,2,0,0
kosmicznispawacze,4,left,60,2,0,0
kosmicznispawacze,4,left,61,2,0,0
kosmicznispawacze,4,left,62,3,0,0
kosmicznispawacze,4,left,63,3,0,0
kosmicznispawacze,4,left,64,3,0,0
kosmicznispawacze,4,left,65,3,0,0
kosmicznispawacze,4,left,66,3,0,0
kosmicznispawacze,4,left,67,3,0,0
kosmicznispawacze,4,left,68,3,0,0
kosmicznispawacze,4,left,69,3,0,0
