team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,21,right,0,0,locomotive,0
kosmicznispawacze,21,right,1,0,locomotive,0
kosmicznispawacze,21,right,2,0,locomotive,0
kosmicznispawacze,21,right,3,0,locomotive,0
kosmicznispawacze,21,right,4,0,locomotive,0
kosmicznispawacze,21,right,5,0,locomotive,0
kosmicznispawacze,21,right,6,0,locomotive,0
kosmicznispawacze,21,right,7,1,0,0
kosmicznispawacze,21,right,8,1,0,0
kosmicznispawacze,21,right,9,1,0,0
kosmicznispawacze,21,right,10,1,0,0
kosmicznispawacze,21,right,11,1,0,0
kosmicznispawacze,21,right,12,1,0,0
kosmicznispawacze,21,right,13,1,0,0
kosmicznispawacze,21,right,14,1,0,0
kosmicznispawacze,21,right,15,1,0,0
kosmicznispawacze,21,right,16,1,0,0
kosmicznispawacze,21,right,17,1,0,0
kosmicznispawacze,21,right,18,1,0,0
kosmicznispawacze,21,right,19,1,0,0
kosmicznispawacze,21,right,20,1,0,0
kosmicznispawacze,21,right,21,1,0,0
kosmicznispawacze,21,right,22,1,0,0
kosmicznispawacze,21,right,23,1,0,0
kosmicznispawacze,21,right,24,2,0,0
kosmicznispawacze,21,right,25,2,0,0
kosmicznispawacze,21,right,26,2,0,0
kosmicznispawacze,21,right,27,2,0,0
kosmicznispawacze,21,right,28,2,0,0
kosmicznispawacze,21,right,29,2,0,0
kosmicznispawacze,21,right,30,2,0,0
kosmicznispawacze,21,right,31,2,0,0
kosmicznispawacze,21,right,32,2,0,0
kosmicznispawacze,21,right,33,2,0,0
kosmicznispawacze,21,right,34,2,0,0
kosmicznispawacze,21,right,35,2,0,0
kosmicznispawacze,21,right,36,2,0,0
kosmicznispawacze,21,right,37,2,0,0
kosmicznispawacze,21,right,38,2,0,0
kosmicznispawacze,21,right,39,3,0,0
kosmicznispawacze,21,right,40,3,0,0
kosmicznispawacze,21,right,41,3,0,0
kosmicznispawacze,21,right,42,3,0,0
kosmicznispawacze,21,right,43,3,0,0
kosmicznispawacze,21,right,44,3,0,0
kosmicznispawacze,21,right,45,3,0,0
kosmicznispawacze,21,right,46,3,0,0
kosmicznispawacze,21,right,47,3,0,0
kosmicznispawacze,21,right,48,3,0,0
kosmicznispawacze,21,right,49,3,0,0
kosmicznispawacze,21,right,50,3,0,0
kosmicznispawacze,21,right,51,3,0,0
kosmicznispawacze,21,right,52,3,0,0
kosmicznispawacze,21,right,53,3,0,0
kosmicznispawacze,21,right,54,3,0,0
kosmicznispawacze,21,right,55,3,0,0
kosmicznispawacze,21,right,56,3,0,0
kosmicznispawacze,21,right,57,3,0,0
kosmicznispawacze,21,right,58,4,0,0
kosmicznispawacze,21,right,59,4,0,0
kosmicznispawacze,21,right,60,4,0,0
kosmicznispawacze,21,right,61,4,0,0
kosmicznispawacze,21,right,62,4,0,0
kosmicznispawacze,21,right,63,4,0,0
kosmicznispawacze,21,right,64,4,0,0
kosmicznispawacze,21,right,65,4,0,0
kosmicznispawacze,21,right,66,4,0,0
kosmicznispawacze,21,right,67,4,0,0
kosmicznispawacze,21,right,68,4,0,0
kosmicznispawacze,21,right,69,4,0,0
kosmicznispawacze,21,right,70,4,0,0
kosmicznispawacze,21,right,71,4,0,0
kosmicznispawacze,21,right,72,4,0,0
kosmicznispawacze,21,right,73,4,0,0
kosmicznispawacze,21,right,74,4,0,0
kosmicznispawacze,21,right,75,5,0,0
kosmicznispawacze,21,right,76,5,0,0
kosmicznispawacze,21,right,77,5,0,0
kosmicznispawacze,21,right,78,5,0,0
kosmicznispawacze,21,right,79,5,0,0
kosmicznispawacze,21,right,80,5,0,0
kosmicznispawacze,21,right,81,5,0,0
kosmicznispawacze,21,right,82,5,0,0
kosmicznispawacze,21,right,83,5,0,0
kosmicznispawacze,21,right,84,5,0,0
kosmicznispawacze,21,right,85,5,0,0
kosmicznispawacze,21,right,86,5,0,0
kosmicznispawacze,21,right,87,5,0,0
kosmicznispawacze,21,right,88,5,0,0
kosmicznispawacze,21,right,89,5,0,0
kosmicznispawacze,21,right,90,5,0,0
kosmicznispawacze,21,right,91,6,0,0
kosmicznispawacze,21,right,92,6,0,0
kosmicznispawacze,21,right,93,6,0,0
kosmicznispawacze,21,right,94,6,0,0
kosmicznispawacze,21,right,95,6,0,0
kosmicznispawacze,21,right,96,6,0,0
kosmicznispawacze,21,right,97,6,0,0
kosmicznispawacze,21,right,98,6,0,0
kosmicznispawacze,21,right,99,6,0,0
kosmicznispawacze,21,right,100,6,0,0
kosmicznispawacze,21,right,101,6,0,0
kosmicznispawacze,21,right,102,6,0,0
kosmicznispawacze,21,right,103,6,0,0
kosmicznispawacze,21,right,104,6,0,0
kosmicznispawacze,21,right,105,6,0,0
kosmicznispawacze,21,right,106,6,0,0
kosmicznispawacze,21,right,107,6,0,0
kosmicznispawacze,21,right,108,7,0,0
kosmicznispawacze,21,right,109,7,0,0
kosmicznispawacze,21,right,110,7,0,0
kosmicznispawacze,21,right,111,7,0,0
kosmicznispawacze,21,right,112,7,0,0
kosmicznispawacze,21,right,113,7,0,0
kosmicznispawacze,21,right,114,7,0,0
kosmicznispawacze,21,right,115,7,0,0
kosmicznispawacze,21,right,116,7,0,0
kosmicznispawacze,21,right,117,7,0,0
kosmicznispawacze,21,right,118,7,0,0
kosmicznispawacze,21,right,119,7,0,0
kosmicznispawacze,21,right,120,7,0,0
kosmicznispawacze,21,right,121,7,0,0
kosmicznispawacze,21,right,122,7,0,0
kosmicznispawacze,21,right,123,7,0,0
kosmicznispawacze,21,right,124,7,0,0
kosmicznispawacze,21,right,125,7,0,0
kosmicznispawacze,21,right,126,7,0,0
kosmicznispawacze,21,right,127,7,0,0
kosmicznispawacze,21,right,128,7,0,0
kosmicznispawacze,21,right,129,7,0,0
kosmicznispawacze,21,right,130,7,0,0
kosmicznispawacze,21,right,131,7,0,0
kosmicznispawacze,21,right,132,7,0,0
kosmicznispawacze,21,right,133,7,0,0
kosmicznispawacze,21,right,134,7,0,0
kosmicznispawacze,21,right,135,7,0,0
kosmicznispawacze,21,right,136,7,0,0
kosmicznispawacze,21,right,137,7,0,0
kosmicznispawacze,21,right,138,7,0,0
kosmicznispawacze,21,right,139,7,0,0
kosmicznispawacze,21,right,140,7,0,0
kosmicznispawacze,21,right,141,7,0,0
kosmicznispawacze,21,right,142,7,0,0
kosmicznispawacze,21,right,143,7,0,0
kosmicznispawacze,21,right,144,7,0,0
kosmicznispawacze,21,right,145,7,0,0
kosmicznispawacze,21,right,146,8,0,0
kosmicznispawacze,21,right,147,8,0,0
kosmicznispawacze,21,right,148,8,0,0
kosmicznispawacze,21,right,149,8,0,0
kosmicznispawacze,21,right,150,8,0,0
kosmicznispawacze,21,right,151,8,0,0
kosmicznispawacze,21,right,152,8,0,0
kosmicznispawacze,21,right,153,8,0,0
kosmicznispawacze,21,right,154,8,0,0
kosmicznispawacze,21,right,155,8,0,0
kosmicznispawacze,21,right,156,8,0,0
kosmicznispawacze,21,right,157,8,0,0
kosmicznispawacze,21,right,158,8,0,0
kosmicznispawacze,21,right,159,8,0,0
kosmicznispawacze,21,right,160,8,0,0
kosmicznispawacze,21,right,161,8,0,0
kosmicznispawacze,21,right,162,8,0,0
kosmicznispawacze,21,right,163,8,0,0
kosmicznispawacze,21,right,164,8,0,0
kosmicznispawacze,21,right,165,9,0,0
kosmicznispawacze,21,right,166,9,0,0
kosmicznispawacze,21,right,167,9,0,0
kosmicznispawacze,21,right,168,9,0,0
kosmicznispawacze,21,right,169,9,0,0
kosmicznispawacze,21,right,170,9,0,0
kosmicznispawacze,21,right,171,9,0,0
kosmicznispawacze,21,right,172,9,0,0
kosmicznispawacze,21,right,173,9,0,0
kosmicznispawacze,21,right,174,9,0,0
kosmicznispawacze,21,right,175,9,0,0
kosmicznispawacze,21,right,176,9,0,0
kosmicznispawacze,21,right,177,9,0,0
kosmicznispawacze,21,right,178,9,0,0
kosmicznispawacze,21,right,179,9,0,0
kosmicznispawacze,21,right,180,9,0,0
kosmicznispawacze,21,right,181,9,0,0
kosmicznispawacze,21,right,182,10,0,0
kosmicznispawacze,21,right,183,10,0,0
kosmicznispawacze,21,right,184,10,0,0
kosmicznispawacze,21,right,185,10,0,0
kosmicznispawacze,21,right,186,10,0,0
kosmicznispawacze,21,right,187,10,0,0
kosmicznispawacze,21,right,188,10,0,0
kosmicznispawacze,21,right,189,10,0,0
kosmicznispawacze,21,right,190,10,0,0
kosmicznispawacze,21,right,191,10,0,0
kosmicznispawacze,21,right,192,10,0,0
kosmicznispawacze,21,right,193,10,0,0
kosmicznispawacze,21,right,194,10,0,0
kosmicznispawacze,21,right,195,10,0,0
kosmicznispawacze,21,right,196,10,0,0
kosmicznispawacze,21,right,197,10,0,0
kosmicznispawacze,21,right,198,10,0,0
kosmicznispawacze,21,right,199,11,0,0
kosmicznispawacze,21,right,200,11,0,0
kosmicznispawacze,21,right,201,12,0,0
kosmicznispawacze,21,right,202,12,0,0
kosmicznispawacze,21,right,203,12,0,0
kosmicznispawacze,21,right,204,12,0,0
kosmicznispawacze,21,right,205,12,0,0
kosmicznispawacze,21,right,206,12,0,0
kosmicznispawacze,21,right,207,12,0,0
kosmicznispawacze,21,right,208,12,0,0
kosmicznispawacze,21,right,209,12,0,0
kosmicznispawacze,21,right,210,12,0,0
kosmicznispawacze,21,right,211,12,0,0
kosmicznispawacze,21,right,212,12,0,0
kosmicznispawacze,21,right,213,12,0,0
kosmicznispawacze,21,right,214,12,0,0
kosmicznispawacze,21,right,215,12,0,0
kosmicznispawacze,21,right,216,12,0,0
kosmicznispawacze,21,right,217,12,0,0
kosmicznispawacze,21,right,218,13,0,0
kosmicznispawacze,21,right,219,13,0,0
kosmicznispawacze,21,right,220,13,0,0
kosmicznispawacze,21,right,221,13,0,0
kosmicznispawacze,21,right,222,13,0,0
kosmicznispawacze,21,right,223,13,0,0
kosmicznispawacze,21,right,224,13,0,0
kosmicznispawacze,21,right,225,13,0,0
kosmicznispawacze,21,right,226,13,0,0
kosmicznispawacze,21,right,227,13,0,0
kosmicznispawacze,21,right,228,13,0,0
kosmicznispawacze,21,right,229,13,0,0
kosmicznispawacze,21,right,230,13,0,0
kosmicznispawacze,21,right,231,13,0,0
kosmicznispawacze,21,right,232,13,0,0
kosmicznispawacze,21,right,233,13,0,0
kosmicznispawacze,21,right,234,13,0,0
kosmicznispawacze,21,right,235,13,0,0
kosmicznispawacze,21,right,236,13,0,0
kosmicznispawacze,21,right,237,13,0,0
kosmicznispawacze,21,right,238,14,0,0
kosmicznispawacze,21,right,239,14,0,0
kosmicznispawacze,21,right,240,14,0,0
kosmicznispawacze,21,right,241,14,0,0
kosmicznispawacze,21,right,242,14,0,0
kosmicznispawacze,21,right,243,14,0,0
kosmicznispawacze,21,right,244,14,0,0
kosmicznispawacze,21,right,245,14,0,0
kosmicznispawacze,21,right,246,14,0,0
kosmicznispawacze,21,right,247,14,0,0
kosmicznispawacze,21,right,248,14,0,0
kosmicznispawacze,21,right,249,14,0,0
kosmicznispawacze,21,right,250,14,0,0
kosmicznispawacze,21,right,251,14,0,0
kosmicznispawacze,21,right,252,14,0,0
kosmicznispawacze,21,right,253,14,0,0
kosmicznispawacze,21,right,254,15,0,0
kosmicznispawacze,21,right,255,15,0,0
kosmicznispawacze,21,right,256,15,0,0
kosmicznispawacze,21,right,257,15,0,0
kosmicznispawacze,21,right,258,15,0,0
kosmicznispawacze,21,right,259,15,0,0
kosmicznispawacze,21,right,260,15,0,0
kosmicznispawacze,21,right,261,15,0,0
kosmicznispawacze,21,right,262,15,0,0
kosmicznispawacze,21,right,263,15,0,0
kosmicznispawacze,21,right,264,15,0,0
kosmicznispawacze,21,right,265,15,0,0
kosmicznispawacze,21,right,266,15,0,0
kosmicznispawacze,21,right,267,15,0,0
kosmicznispawacze,21,right,268,15,0,0
kosmicznispawacze,21,right,269,16,0,0
kosmicznispawacze,21,right,270,16,0,0
kosmicznispawacze,21,right,271,16,0,0
kosmicznispawacze,21,right,272,16,0,0
kosmicznispawacze,21,right,273,16,0,0
kosmicznispawacze,21,right,274,16,0,0
kosmicznispawacze,21,right,275,16,0,0
kosmicznispawacze,21,right,276,16,0,0
kosmicznispawacze,21,right,277,16,0,0
kosmicznispawacze,21,right,278,16,0,0
kosmicznispawacze,21,right,279,16,0,0
kosmicznispawacze,21,right,280,16,0,0
kosmicznispawacze,21,right,281,16,0,0
kosmicznispawacze,21,right,282,16,0,0
kosmicznispawacze,21,right,283,16,0,0
kosmicznispawacze,21,right,284,16,0,0
kosmicznispawacze,21,right,285,16,0,0
kosmicznispawacze,21,right,286,17,0,0
kosmicznispawacze,21,right,287,17,0,0
kosmicznispawacze,21,right,288,17,0,0
kosmicznispawacze,21,right,289,17,0,0
kosmicznispawacze,21,right,290,17,0,0
