team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,48,left,0,0,locomotive,0
kosmicznispawacze,48,left,1,0,locomotive,0
kosmicznispawacze,48,left,3,0,locomotive,0
kosmicznispawacze,48,left,4,0,locomotive,0
kosmicznispawacze,48,left,6,1,0,0
kosmicznispawacze,48,left,7,1,0,0
kosmicznispawacze,48,left,8,1,0,0
kosmicznispawacze,48,left,441,1,0,0
kosmicznispawacze,48,left,2,1,0,0
kosmicznispawacze,48,left,5,1,0,0
kosmicznispawacze,48,left,9,1,0,0
kosmicznispawacze,48,left,10,1,0,0
kosmicznispawacze,48,left,11,1,0,0
kosmicznispawacze,48,left,12,1,0,0
kosmicznispawacze,48,left,13,1,0,0
kosmicznispawacze,48,left,14,1,0,0
kosmicznispawacze,48,left,15,1,0,0
kosmicznispawacze,48,left,16,1,0,0
kosmicznispawacze,48,left,17,1,0,0
kosmicznispawacze,48,left,18,1,0,0
kosmicznispawacze,48,left,19,1,0,0
kosmicznispawacze,48,left,20,1,0,0
kosmicznispawacze,48,left,21,1,0,0
kosmicznispawacze,48,left,22,1,0,0
kosmicznispawacze,48,left,23,1,0,0
kosmicznispawacze,48,left,24,1,0,0
kosmicznispawacze,48,left,25,1,0,0
kosmicznispawacze,48,left,26,1,0,0
kosmicznispawacze,48,left,27,2,0,0
kosmicznispawacze,48,left,28,2,0,0
kosmicznispawacze,48,left,29,2,0,0
kosmicznispawacze,48,left,30,2,0,0
kosmicznispawacze,48,left,31,2,0,0
kosmicznispawacze,48,left,32,2,0,0
kosmicznispawacze,48,left,33,2,0,0
kosmicznispawacze,48,left,34,2,0,0
kosmicznispawacze,48,left,35,2,0,0
kosmicznispawacze,48,left,36,2,0,0
kosmicznispawacze,48,left,37,2,0,0
kosmicznispawacze,48,left,38,2,0,0
kosmicznispawacze,48,left,39,2,0,0
kosmicznispawacze,48,left,40,2,0,0
kosmicznispawacze,48,left,41,2,0,0
kosmicznispawacze,48,left,42,2,0,0
kosmicznispawacze,48,left,43,2,0,0
kosmicznispawacze,48,left,44,2,0,0
kosmicznispawacze,48,left,45,2,0,0
kosmicznispawacze,48,left,46,2,0,0
kosmicznispawacze,48,left,47,2,0,0
kosmicznispawacze,48,left,48,2,0,0
kosmicznispawacze,48,left,49,2,0,0
kosmicznispawacze,48,left,50,2,0,0
kosmicznispawacze,48,left,51,2,0,0
kosmicznispawacze,48,left,52,2,0,0
kosmicznispawacze,48,left,53,2,0,0
kosmicznispawacze,48,left,54,2,0,0
kosmicznispawacze,48,left,55,2,0,0
kosmicznispawacze,48,left,56,2,0,0
kosmicznispawacze,48,left,57,2,0,0
kosmicznispawacze,48,left,58,2,0,0
kosmicznispawacze,48,left,59,2,0,0
kosmicznispawacze,48,left,60,2,0,0
kosmicznispawacze,48,left,61,2,0,0
kosmicznispawacze,48,left,62,2,0,0
kosmicznispawacze,48,left,63,3,0,0
kosmicznispawacze,48,left,64,3,0,0
kosmicznispawacze,48,left,65,3,0,0
kosmicznispawacze,48,left,66,3,0,0
kosmicznispawacze,48,left,67,3,0,0
kosmicznispawacze,48,left,68,3,0,0
kosmicznispawacze,48,left,69,3,0,0
kosmicznispawacze,48,left,70,3,0,0
kosmicznispawacze,48,left,71,3,0,0
kosmicznispawacze,48,left,72,3,0,0
