team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,32,right,0,0,locomotive,0
kosmicznispawacze,32,right,1,0,locomotive,0
kosmicznispawacze,32,right,2,0,locomotive,0
kosmicznispawacze,32,right,3,1,0,0
kosmicznispawacze,32,right,4,1,0,0
kosmicznispawacze,32,right,5,1,0,0
kosmicznispawacze,32,right,6,2,0,0
kosmicznispawacze,32,right,7,2,0,0
kosmicznispawacze,32,right,8,2,0,0
kosmicznispawacze,32,right,9,2,0,0
kosmicznispawacze,32,right,10,2,0,0
kosmicznispawacze,32,right,11,2,0,0
kosmicznispawacze,32,right,12,2,0,0
kosmicznispawacze,32,right,13,2,0,0
kosmicznispawacze,32,right,14,2,0,0
kosmicznispawacze,32,right,15,2,0,0
kosmicznispawacze,32,right,16,2,0,0
kosmicznispawacze,32,right,17,2,0,0
kosmicznispawacze,32,right,18,2,0,0
kosmicznispawacze,32,right,19,2,0,0
kosmicznispawacze,32,right,20,2,0,0
kosmicznispawacze,32,right,21,2,0,0
kosmicznispawacze,32,right,22,2,0,0
kosmicznispawacze,32,right,23,2,0,0
kosmicznispawacze,32,right,24,3,0,0
kosmicznispawacze,32,right,25,3,0,0
kosmicznispawacze,32,right,26,3,0,0
kosmicznispawacze,32,right,27,3,0,0
kosmicznispawacze,32,right,28,3,0,0
kosmicznispawacze,32,right,29,3,0,0
kosmicznispawacze,32,right,30,3,0,0
kosmicznispawacze,32,right,31,3,0,0
kosmicznispawacze,32,right,32,4,0,0
kosmicznispawacze,32,right,33,4,0,0
kosmicznispawacze,32,right,34,4,0,0
kosmicznispawacze,32,right,35,4,0,0
kosmicznispawacze,32,right,36,4,0,0
kosmicznispawacze,32,right,37,5,0,0
kosmicznispawacze,32,right,38,5,0,0
kosmicznispawacze,32,right,39,5,0,0
kosmicznispawacze,32,right,40,5,0,0
kosmicznispawacze,32,right,41,5,0,0
kosmicznispawacze,32,right,42,5,0,0
kosmicznispawacze,32,right,43,5,0,0
kosmicznispawacze,32,right,44,5,0,0
kosmicznispawacze,32,right,45,5,0,0
kosmicznispawacze,32,right,46,5,0,0
kosmicznispawacze,32,right,47,5,0,0
kosmicznispawacze,32,right,48,5,0,0
kosmicznispawacze,32,right,49,5,0,0
kosmicznispawacze,32,right,50,5,0,0
kosmicznispawacze,32,right,51,5,0,0
kosmicznispawacze,32,right,52,6,0,0
kosmicznispawacze,32,right,53,6,0,0
kosmicznispawacze,32,right,54,6,0,0
kosmicznispawacze,32,right,55,6,0,0
kosmicznispawacze,32,right,56,6,0,0
kosmicznispawacze,32,right,57,7,0,0
kosmicznispawacze,32,right,58,7,0,0
kosmicznispawacze,32,right,59,7,0,0
kosmicznispawacze,32,right,60,7,0,0
kosmicznispawacze,32,right,61,7,0,0
kosmicznispawacze,32,right,62,7,0,0
kosmicznispawacze,32,right,63,7,0,0
kosmicznispawacze,32,right,64,7,0,0
kosmicznispawacze,32,right,65,7,0,0
kosmicznispawacze,32,right,66,7,0,0
kosmicznispawacze,32,right,67,7,0,0
kosmicznispawacze,32,right,68,7,0,0
kosmicznispawacze,32,right,69,7,0,0
kosmicznispawacze,32,right,70,7,0,0
kosmicznispawacze,32,right,71,7,0,0
kosmicznispawacze,32,right,72,7,0,0
kosmicznispawacze,32,right,73,7,0,0
kosmicznispawacze,32,right,74,7,0,0
kosmicznispawacze,32,right,75,7,0,0
kosmicznispawacze,32,right,76,7,0,0
kosmicznispawacze,32,right,77,7,0,0
kosmicznispawacze,32,right,78,8,0,0
kosmicznispawacze,32,right,79,8,0,0
kosmicznispawacze,32,right,80,8,0,0
kosmicznispawacze,32,right,81,8,0,0
kosmicznispawacze,32,right,82,8,0,0
kosmicznispawacze,32,right,83,8,0,0
kosmicznispawacze,32,right,84,8,0,0
kosmicznispawacze,32,right,85,9,0,0
kosmicznispawacze,32,right,86,9,0,0
kosmicznispawacze,32,right,87,9,0,0
kosmicznispawacze,32,right,88,9,0,0
kosmicznispawacze,32,right,89,9,0,0
kosmicznispawacze,32,right,90,9,0,0
kosmicznispawacze,32,right,91,9,0,0
kosmicznispawacze,32,right,92,9,0,0
kosmicznispawacze,32,right,93,9,0,0
kosmicznispawacze,32,right,94,9,0,0
kosmicznispawacze,32,right,95,9,0,0
kosmicznispawacze,32,right,96,9,0,0
kosmicznispawacze,32,right,97,9,0,0
kosmicznispawacze,32,right,98,9,0,0
kosmicznispawacze,32,right,99,9,0,0
kosmicznispawacze,32,right,100,9,0,0
kosmicznispawacze,32,right,101,9,0,0
kosmicznispawacze,32,right,102,9,0,0
kosmicznispawacze,32,right,103,9,0,0
kosmicznispawacze,32,right,104,9,0,0
kosmicznispawacze,32,right,105,9,0,0
kosmicznispawacze,32,right,106,9,0,0
kosmicznispawacze,32,right,107,9,0,0
kosmicznispawacze,32,right,108,9,0,0
