team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,38,right,0,0,locomotive,0
kosmicznispawacze,38,right,1,0,locomotive,0
kosmicznispawacze,38,right,2,0,locomotive,0
kosmicznispawacze,38,right,3,0,locomotive,0
kosmicznispawacze,38,right,4,0,locomotive,0
kosmicznispawacze,38,right,5,1,0,0
kosmicznispawacze,38,right,6,1,0,0
kosmicznispawacze,38,right,7,1,0,0
kosmicznispawacze,38,right,8,1,0,0
kosmicznispawacze,38,right,9,1,0,0
kosmicznispawacze,38,right,10,1,0,0
kosmicznispawacze,38,right,11,1,0,0
kosmicznispawacze,38,right,12,1,0,0
kosmicznispawacze,38,right,13,1,0,0
kosmicznispawacze,38,right,14,1,0,0
kosmicznispawacze,38,right,15,1,0,0
kosmicznispawacze,38,right,16,1,0,0
kosmicznispawacze,38,right,17,1,0,0
kosmicznispawacze,38,right,18,1,0,0
kosmicznispawacze,38,right,19,1,0,0
kosmicznispawacze,38,right,20,1,0,0
kosmicznispawacze,38,right,21,1,0,0
kosmicznispawacze,38,right,22,1,0,0
kosmicznispawacze,38,right,23,1,0,0
kosmicznispawacze,38,right,24,1,0,0
kosmicznispawacze,38,right,25,1,0,0
kosmicznispawacze,38,right,26,1,0,0
kosmicznispawacze,38,right,27,1,0,0
kosmicznispawacze,38,right,28,1,0,0
kosmicznispawacze,38,right,29,1,0,0
kosmicznispawacze,38,right,30,1,0,0
kosmicznispawacze,38,right,31,1,0,0
kosmicznispawacze,38,right,32,1,0,0
kosmicznispawacze,38,right,33,1,0,0
kosmicznispawacze,38,right,34,1,0,0
kosmicznispawacze,38,right,35,1,0,0
kosmicznispawacze,38,right,36,1,0,0
kosmicznispawacze,38,right,37,1,0,0
kosmicznispawacze,38,right,38,1,0,0
kosmicznispawacze,38,right,39,1,0,0
kosmicznispawacze,38,right,40,1,0,0
kosmicznispawacze,38,right,41,1,0,0
kosmicznispawacze,38,right,42,1,0,0
kosmicznispawacze,38,right,43,1,0,0
kosmicznispawacze,38,right,44,1,0,0
kosmicznispawacze,38,right,45,1,0,0
kosmicznispawacze,38,right,46,1,0,0
kosmicznispawacze,38,right,47,1,0,0
kosmicznispawacze,38,right,48,1,0,0
kosmicznispawacze,38,right,49,1,0,0
kosmicznispawacze,38,right,50,1,0,0
kosmicznispawacze,38,right,51,1,0,0
kosmicznispawacze,38,right,52,1,0,0
kosmicznispawacze,38,right,53,1,0,0
kosmicznispawacze,38,right,54,1,0,0
kosmicznispawacze,38,right,55,1,0,0
kosmicznispawacze,38,right,56,1,0,0
kosmicznispawacze,38,right,57,1,0,0
kosmicznispawacze,38,right,58,1,0,0
kosmicznispawacze,38,right,59,1,0,0
kosmicznispawacze,38,right,60,1,0,0
kosmicznispawacze,38,right,61,1,0,0
kosmicznispawacze,38,right,62,1,0,0
kosmicznispawacze,38,right,63,1,0,0
kosmicznispawacze,38,right,64,1,0,0
kosmicznispawacze,38,right,65,1,0,0
kosmicznispawacze,38,right,66,1,0,0
kosmicznispawacze,38,right,67,1,0,0
kosmicznispawacze,38,right,68,1,0,0
kosmicznispawacze,38,right,69,1,0,0
kosmicznispawacze,38,right,70,1,0,0
kosmicznispawacze,38,right,71,1,0,0
kosmicznispawacze,38,right,72,1,0,0
kosmicznispawacze,38,right,73,1,0,0
kosmicznispawacze,38,right,74,1,0,0
kosmicznispawacze,38,right,75,1,0,0
kosmicznispawacze,38,right,76,1,0,0
kosmicznispawacze,38,right,77,1,0,0
kosmicznispawacze,38,right,78,1,0,0
kosmicznispawacze,38,right,79,1,0,0
kosmicznispawacze,38,right,80,1,0,0
kosmicznispawacze,38,right,81,1,0,0
kosmicznispawacze,38,right,82,1,0,0
kosmicznispawacze,38,right,83,1,0,0
kosmicznispawacze,38,right,84,1,0,0
kosmicznispawacze,38,right,85,1,0,0
kosmicznispawacze,38,right,86,1,0,0
kosmicznispawacze,38,right,87,1,0,0
kosmicznispawacze,38,right,88,1,0,0
kosmicznispawacze,38,right,89,1,0,0
kosmicznispawacze,38,right,90,1,0,0
kosmicznispawacze,38,right,91,1,0,0
kosmicznispawacze,38,right,92,1,0,0
kosmicznispawacze,38,right,93,1,0,0
kosmicznispawacze,38,right,94,1,0,0
kosmicznispawacze,38,right,95,1,0,0
kosmicznispawacze,38,right,96,1,0,0
kosmicznispawacze,38,right,97,1,0,0
kosmicznispawacze,38,right,98,1,0,0
kosmicznispawacze,38,right,99,1,0,0
kosmicznispawacze,38,right,100,1,0,0
kosmicznispawacze,38,right,101,1,0,0
kosmicznispawacze,38,right,102,1,0,0
kosmicznispawacze,38,right,103,1,0,0
kosmicznispawacze,38,right,104,1,0,0
kosmicznispawacze,38,right,105,1,0,0
kosmicznispawacze,38,right,106,1,0,0
kosmicznispawacze,38,right,107,1,0,0
kosmicznispawacze,38,right,108,1,0,0
kosmicznispawacze,38,right,109,1,0,0
kosmicznispawacze,38,right,110,1,0,0
kosmicznispawacze,38,right,111,1,0,0
kosmicznispawacze,38,right,112,1,0,0
kosmicznispawacze,38,right,113,1,0,0
kosmicznispawacze,38,right,114,1,0,0
kosmicznispawacze,38,right,115,1,0,0
kosmicznispawacze,38,right,116,1,0,0
kosmicznispawacze,38,right,117,1,0,0
kosmicznispawacze,38,right,118,1,0,0
kosmicznispawacze,38,right,119,1,0,0
kosmicznispawacze,38,right,120,1,0,0
kosmicznispawacze,38,right,121,1,0,0
kosmicznispawacze,38,right,122,1,0,0
kosmicznispawacze,38,right,123,1,0,0
kosmicznispawacze,38,right,124,1,0,0
kosmicznispawacze,38,right,125,1,0,0
kosmicznispawacze,38,right,126,1,0,0
kosmicznispawacze,38,right,127,1,0,0
kosmicznispawacze,38,right,128,1,0,0
kosmicznispawacze,38,right,129,1,0,0
kosmicznispawacze,38,right,130,1,0,0
kosmicznispawacze,38,right,131,1,0,0
kosmicznispawacze,38,right,132,1,0,0
kosmicznispawacze,38,right,133,1,0,0
kosmicznispawacze,38,right,134,1,0,0
kosmicznispawacze,38,right,135,1,0,0
kosmicznispawacze,38,right,136,1,0,0
kosmicznispawacze,38,right,137,1,0,0
kosmicznispawacze,38,right,138,1,0,0
kosmicznispawacze,38,right,139,1,0,0
kosmicznispawacze,38,right,140,1,0,0
