team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,44,right,0,0,locomotive,0
kosmicznispawacze,44,right,1,0,locomotive,0
kosmicznispawacze,44,right,2,0,locomotive,0
kosmicznispawacze,44,right,3,1,0,0
kosmicznispawacze,44,right,4,1,0,0
kosmicznispawacze,44,right,5,1,0,0
kosmicznispawacze,44,right,6,1,0,0
kosmicznispawacze,44,right,7,1,0,0
kosmicznispawacze,44,right,8,1,0,0
kosmicznispawacze,44,right,9,1,0,0
kosmicznispawacze,44,right,10,1,0,0
kosmicznispawacze,44,right,11,1,0,0
kosmicznispawacze,44,right,12,1,0,0
kosmicznispawacze,44,right,13,1,0,0
kosmicznispawacze,44,right,14,1,0,0
kosmicznispawacze,44,right,15,1,0,0
kosmicznispawacze,44,right,16,1,0,0
kosmicznispawacze,44,right,17,1,0,0
kosmicznispawacze,44,right,18,1,0,0
kosmicznispawacze,44,right,19,1,0,0
kosmicznispawacze,44,right,20,1,0,0
kosmicznispawacze,44,right,21,1,0,0
kosmicznispawacze,44,right,22,1,0,0
kosmicznispawacze,44,right,23,1,0,0
kosmicznispawacze,44,right,24,1,0,0
kosmicznispawacze,44,right,25,1,0,0
kosmicznispawacze,44,right,26,1,0,0
kosmicznispawacze,44,right,27,1,0,0
kosmicznispawacze,44,right,28,1,0,0
kosmicznispawacze,44,right,29,2,0,0
kosmicznispawacze,44,right,30,2,0,0
kosmicznispawacze,44,right,31,2,0,0
kosmicznispawacze,44,right,32,2,0,0
kosmicznispawacze,44,right,33,2,0,0
kosmicznispawacze,44,right,34,2,0,0
kosmicznispawacze,44,right,35,2,0,0
kosmicznispawacze,44,right,36,2,0,0
kosmicznispawacze,44,right,37,2,0,0
kosmicznispawacze,44,right,38,2,0,0
kosmicznispawacze,44,right,39,2,0,0
kosmicznispawacze,44,right,40,2,0,0
kosmicznispawacze,44,right,41,2,0,0
kosmicznispawacze,44,right,42,2,0,0
kosmicznispawacze,44,right,43,2,0,0
kosmicznispawacze,44,right,44,2,0,0
kosmicznispawacze,44,right,45,2,0,0
kosmicznispawacze,44,right,46,2,0,0
kosmicznispawacze,44,right,47,2,0,0
kosmicznispawacze,44,right,48,2,0,0
kosmicznispawacze,44,right,49,2,0,0
kosmicznispawacze,44,right,50,2,0,0
kosmicznispawacze,44,right,51,2,0,0
kosmicznispawacze,44,right,52,3,0,0
kosmicznispawacze,44,right,53,3,0,0
kosmicznispawacze,44,right,54,3,0,0
kosmicznispawacze,44,right,55,3,0,0
kosmicznispawacze,44,right,56,3,0,0
kosmicznispawacze,44,right,57,3,0,0
kosmicznispawacze,44,right,58,3,0,0
kosmicznispawacze,44,right,59,3,0,0
kosmicznispawacze,44,right,60,3,0,0
kosmicznispawacze,44,right,61,3,0,0
kosmicznispawacze,44,right,62,3,0,0
kosmicznispawacze,44,right,63,3,0,0
kosmicznispawacze,44,right,64,3,0,0
kosmicznispawacze,44,right,65,3,0,0
kosmicznispawacze,44,right,66,3,0,0
