team_name,train_number,left_right,frame_number,wagon,uic_0_1,uic_label
kosmicznispawacze,18,right,0,0,locomotive,0
kosmicznispawacze,18,right,1,0,locomotive,0
kosmicznispawacze,18,right,2,0,locomotive,0
kosmicznispawacze,18,right,3,0,locomotive,0
kosmicznispawacze,18,right,4,1,0,0
kosmicznispawacze,18,right,5,1,0,0
kosmicznispawacze,18,right,6,1,0,0
kosmicznispawacze,18,right,7,1,0,0
kosmicznispawacze,18,right,8,1,0,0
kosmicznispawacze,18,right,9,1,0,0
kosmicznispawacze,18,right,10,1,0,0
kosmicznispawacze,18,right,11,1,0,0
kosmicznispawacze,18,right,12,1,0,0
kosmicznispawacze,18,right,13,1,0,0
kosmicznispawacze,18,right,14,1,0,0
kosmicznispawacze,18,right,15,1,0,0
kosmicznispawacze,18,right,16,1,0,0
kosmicznispawacze,18,right,17,1,0,0
kosmicznispawacze,18,right,18,1,0,0
kosmicznispawacze,18,right,19,1,0,0
kosmicznispawacze,18,right,20,1,0,0
kosmicznispawacze,18,right,21,1,0,0
kosmicznispawacze,18,right,22,1,0,0
kosmicznispawacze,18,right,23,1,0,0
kosmicznispawacze,18,right,24,1,0,0
kosmicznispawacze,18,right,25,2,0,0
kosmicznispawacze,18,right,26,2,0,0
kosmicznispawacze,18,right,27,2,0,0
kosmicznispawacze,18,right,28,2,0,0
kosmicznispawacze,18,right,29,2,0,0
kosmicznispawacze,18,right,30,2,0,0
kosmicznispawacze,18,right,31,2,0,0
kosmicznispawacze,18,right,32,2,0,0
kosmicznispawacze,18,right,33,2,0,0
kosmicznispawacze,18,right,34,2,0,0
kosmicznispawacze,18,right,35,2,0,0
kosmicznispawacze,18,right,36,2,0,0
kosmicznispawacze,18,right,37,2,0,0
kosmicznispawacze,18,right,38,2,0,0
kosmicznispawacze,18,right,39,2,0,0
kosmicznispawacze,18,right,40,2,0,0
kosmicznispawacze,18,right,41,2,0,0
kosmicznispawacze,18,right,42,2,0,0
kosmicznispawacze,18,right,43,2,0,0
kosmicznispawacze,18,right,44,2,0,0
kosmicznispawacze,18,right,45,2,0,0
kosmicznispawacze,18,right,46,2,0,0
kosmicznispawacze,18,right,47,3,0,0
kosmicznispawacze,18,right,48,3,0,0
kosmicznispawacze,18,right,49,3,0,0
kosmicznispawacze,18,right,50,3,0,0
kosmicznispawacze,18,right,51,3,0,0
kosmicznispawacze,18,right,52,3,0,0
kosmicznispawacze,18,right,53,3,0,0
kosmicznispawacze,18,right,54,3,0,0
kosmicznispawacze,18,right,55,3,0,0
kosmicznispawacze,18,right,56,3,0,0
kosmicznispawacze,18,right,57,3,0,0
kosmicznispawacze,18,right,58,3,0,0
kosmicznispawacze,18,right,59,3,0,0
kosmicznispawacze,18,right,60,3,0,0
kosmicznispawacze,18,right,61,3,0,0
kosmicznispawacze,18,right,62,3,0,0
kosmicznispawacze,18,right,63,3,0,0
kosmicznispawacze,18,right,64,3,0,0
kosmicznispawacze,18,right,65,3,0,0
kosmicznispawacze,18,right,66,3,0,0
kosmicznispawacze,18,right,67,3,0,0
kosmicznispawacze,18,right,68,3,0,0
kosmicznispawacze,18,right,69,3,0,0
kosmicznispawacze,18,right,70,4,0,0
kosmicznispawacze,18,right,71,4,0,0
kosmicznispawacze,18,right,72,4,0,0
kosmicznispawacze,18,right,73,4,0,0
kosmicznispawacze,18,right,74,4,0,0
kosmicznispawacze,18,right,75,4,0,0
kosmicznispawacze,18,right,76,4,0,0
kosmicznispawacze,18,right,77,4,0,0
kosmicznispawacze,18,right,78,4,0,0
kosmicznispawacze,18,right,79,4,0,0
kosmicznispawacze,18,right,80,4,0,0
kosmicznispawacze,18,right,81,4,0,0
kosmicznispawacze,18,right,82,4,0,0
kosmicznispawacze,18,right,83,4,0,0
kosmicznispawacze,18,right,84,4,0,0
kosmicznispawacze,18,right,85,4,0,0
kosmicznispawacze,18,right,86,4,0,0
kosmicznispawacze,18,right,87,4,0,0
kosmicznispawacze,18,right,88,4,0,0
kosmicznispawacze,18,right,89,4,0,0
kosmicznispawacze,18,right,90,4,0,0
kosmicznispawacze,18,right,91,4,0,0
kosmicznispawacze,18,right,92,4,0,0
kosmicznispawacze,18,right,93,5,0,0
kosmicznispawacze,18,right,94,5,0,0
kosmicznispawacze,18,right,95,5,0,0
kosmicznispawacze,18,right,96,5,0,0
kosmicznispawacze,18,right,97,5,0,0
kosmicznispawacze,18,right,98,5,0,0
kosmicznispawacze,18,right,99,5,0,0
kosmicznispawacze,18,right,100,5,0,0
kosmicznispawacze,18,right,101,5,0,0
kosmicznispawacze,18,right,102,5,0,0
kosmicznispawacze,18,right,103,5,0,0
kosmicznispawacze,18,right,104,5,0,0
kosmicznispawacze,18,right,105,5,0,0
kosmicznispawacze,18,right,106,5,0,0
kosmicznispawacze,18,right,107,5,0,0
kosmicznispawacze,18,right,108,5,0,0
kosmicznispawacze,18,right,109,5,0,0
kosmicznispawacze,18,right,110,5,0,0
kosmicznispawacze,18,right,111,5,0,0
kosmicznispawacze,18,right,112,5,0,0
kosmicznispawacze,18,right,113,5,0,0
kosmicznispawacze,18,right,114,5,0,0
kosmicznispawacze,18,right,115,5,0,0
kosmicznispawacze,18,right,116,5,0,0
kosmicznispawacze,18,right,117,6,0,0
kosmicznispawacze,18,right,118,6,0,0
kosmicznispawacze,18,right,119,6,0,0
kosmicznispawacze,18,right,120,6,0,0
kosmicznispawacze,18,right,121,6,0,0
kosmicznispawacze,18,right,122,6,0,0
kosmicznispawacze,18,right,123,6,0,0
kosmicznispawacze,18,right,124,6,0,0
kosmicznispawacze,18,right,125,6,0,0
kosmicznispawacze,18,right,126,6,0,0
kosmicznispawacze,18,right,127,6,0,0
kosmicznispawacze,18,right,128,6,0,0
kosmicznispawacze,18,right,129,6,0,0
kosmicznispawacze,18,right,130,6,0,0
kosmicznispawacze,18,right,131,6,0,0
kosmicznispawacze,18,right,132,6,0,0
kosmicznispawacze,18,right,133,6,0,0
kosmicznispawacze,18,right,134,6,0,0
kosmicznispawacze,18,right,135,6,0,0
kosmicznispawacze,18,right,136,6,0,0
kosmicznispawacze,18,right,137,6,0,0
kosmicznispawacze,18,right,138,6,0,0
kosmicznispawacze,18,right,139,7,0,0
kosmicznispawacze,18,right,140,7,0,0
kosmicznispawacze,18,right,141,7,0,0
kosmicznispawacze,18,right,142,7,0,0
kosmicznispawacze,18,right,143,7,0,0
kosmicznispawacze,18,right,144,7,0,0
kosmicznispawacze,18,right,145,7,0,0
kosmicznispawacze,18,right,146,7,0,0
kosmicznispawacze,18,right,147,7,0,0
kosmicznispawacze,18,right,148,7,0,0
kosmicznispawacze,18,right,149,7,0,0
kosmicznispawacze,18,right,150,7,0,0
kosmicznispawacze,18,right,151,7,0,0
kosmicznispawacze,18,right,152,7,0,0
kosmicznispawacze,18,right,153,7,0,0
kosmicznispawacze,18,right,154,7,0,0
kosmicznispawacze,18,right,155,7,0,0
kosmicznispawacze,18,right,156,7,0,0
kosmicznispawacze,18,right,157,7,0,0
kosmicznispawacze,18,right,158,7,0,0
kosmicznispawacze,18,right,159,7,0,0
kosmicznispawacze,18,right,160,7,0,0
kosmicznispawacze,18,right,161,8,0,0
